transaction_id,scenario,is_fraud,fraud_family,fraud_cluster_id
b4336109-af97-480a-baf9-b71577f27175,baseline_normal,False,none,none
cb26aab2-9960-4b1f-af59-2b2065bc6f23,t2_normal,False,none,none
3cefa305-bf37-4104-bdfd-5541237b449c,t2_normal,False,none,none
8bc03640-aba7-472d-8c0a-2a778aa9ee5d,baseline_normal,False,none,none
307ae0e9-53cf-41f8-a3fe-283a7448d687,t3_normal,False,none,none
bbe2be47-b1e3-4b06-b89c-cb11c5a44ba3,baseline_normal,False,none,none
029a8bc8-7b2f-416a-be20-a25fbdd38084,t2_normal,False,none,none
1e4d50b9-49ba-480c-a8b5-ba92049f7e87,t3_normal,False,none,none
ab303ea5-83a5-4fcd-808d-236bde1d3527,t2_normal,False,none,none
516d6f22-55ce-4c74-8414-280f79b05cbe,t3_normal,False,none,none
407e26c4-f3d0-4c95-ae35-abe819a25971,baseline_normal,False,none,none
112b3725-e140-4311-8717-9718234823e7,t2_normal,False,none,none
78404f6a-8d0b-490a-bfdb-3dea4068e352,baseline_normal,False,none,none
6737048d-5c0e-42f6-a2aa-3253033e2bff,baseline_normal,False,none,none
f178b8fa-31e0-40b3-b3e0-6aa85a4144b5,t3_normal,False,none,none
ea3c9a8a-f41c-4f3c-8826-ee3bd6509913,baseline_normal,False,none,none
ac036e90-8272-4330-88db-231487242cf4,t3_normal,False,none,none
6d6594b2-8417-4581-92b4-7d6ff91fa489,t2_normal,False,none,none
ec438a27-398d-46ce-a8ca-d0e6fa1c349c,t2_normal,False,none,none
0c6305ad-3b0b-4117-8f5c-21c320ee4b80,t3_normal,False,none,none
381cd7f7-0b55-43a3-899f-22cd3b63e998,baseline_normal,False,none,none
4e21528e-5cc3-4ed7-8675-6142fe07148f,t2_normal,False,none,none
b6aaf567-fc9a-4ce1-8175-dc058f920caf,t3_normal,False,none,none
ba1c72f1-6915-4feb-9ed4-93b9f71f6ea4,t3_normal,False,none,none
a85b4547-8fbd-44a9-8c25-74d2b3988c81,t2_normal,False,none,none
c9b419b4-0bad-4f6c-b8ee-e7a1d07244b6,baseline_normal,False,none,none
12603e74-ea43-40dd-8317-a05ac5a2c71e,t3_normal,False,none,none
9e891d79-a91c-445c-81cf-bcd78b67d97b,t2_normal,False,none,none
6b8043c8-178d-45bb-ae42-015098aef8d3,t2_normal,False,none,none
31f5a078-d9a7-4440-a451-aff19e998e85,baseline_normal,False,none,none
d8e73ace-7868-4e97-9a48-e9b81e305643,baseline_normal,False,none,none
73bd1ed5-4be4-4fc7-aa29-b1ad3e218b5a,baseline_normal,False,none,none
0022827e-9e89-49a3-a08f-aa1f9aec2942,t2_normal,False,none,none
6df124eb-678b-430a-ade4-79b4b303f407,t2_normal,False,none,none
7159191f-32cc-4569-87b1-3f079292f7f8,baseline_normal,False,none,none
d5efde3a-112a-4935-a3df-05a647c397ed,baseline_normal,False,none,none
2f9d3f55-c42d-47ac-8154-300d601b9ab6,baseline_normal,False,none,none
0372ad3a-6680-42b4-98b9-d62926c5bf6a,baseline_normal,False,none,none
207e792d-6666-479b-927e-fc6f4e341173,t2_normal,False,none,none
f5a98bbe-762c-49f5-b2a3-3f506581c83c,t3_normal,False,none,none
4b67be42-3990-4f69-8fc5-f17fed239a5b,t2_normal,False,none,none
48a1e290-2a48-4c46-bb5e-4b1715b0ba7b,t3_normal,False,none,none
3777e852-acba-4362-95c9-861738a523d9,t2_normal,False,none,none
0bb7eb85-c6f9-463b-8e57-d7e548be27b0,t2_normal,False,none,none
9f20ea48-30fb-4c60-9055-7abc6f007c4f,t2_normal,False,none,none
95eb8d3a-861f-4b61-9379-eeab3397e9d0,t2_normal,False,none,none
10f12f0b-27fd-4610-9a3f-21fed6bafcac,t3_normal,False,none,none
91631eb0-242c-4a19-a38b-96b9d3eead43,baseline_normal,False,none,none
e41290ad-a032-4f86-a284-a8f1aae29b71,t3_normal,False,none,none
f3b8be7d-87d7-4209-a8f6-af36d7774b26,t3_normal,False,none,none
fb357d0b-9bee-49a7-9bf1-ffec634e8aef,baseline_normal,False,none,none
b61faedb-7796-48df-b444-273067c02cff,t3_normal,False,none,none
0ec81801-e442-4ea8-a631-4b3507be63d9,baseline_normal,False,none,none
5a5978b8-482c-4122-81c8-b091744490ab,t2_normal,False,none,none
0be599e3-bd87-4e4d-b3eb-d7c277d08a11,t3_normal,False,none,none
67e440d7-43b4-4716-ba81-8b706167c7da,baseline_normal,False,none,none
09fe83ea-8c9f-4f51-87c5-7ecb4cd01c6b,baseline_normal,False,none,none
db3c6005-622e-4fd8-ab94-928865e2dd26,t2_normal,False,none,none
61364d3f-b256-463f-9789-42f434872ade,t2_normal,False,none,none
c80c2d3a-94ee-4e60-9070-485c98f8f017,t3_normal,False,none,none
3bfde8eb-a412-4428-bd33-c4127383d993,t3_normal,False,none,none
b01c1ba8-6440-44e1-9468-e1a0496e5421,baseline_normal,False,none,none
47ee7beb-cb1d-4681-baf9-8053c3952251,t2_normal,False,none,none
b913364a-b2d8-4c9c-853d-9779d71e6f0e,baseline_normal,False,none,none
f8284705-092e-48c9-9e3a-9800635017f9,baseline_normal,False,none,none
01f974fd-4571-4b9b-b30f-f5db0fed6165,t3_normal,False,none,none
a84d00c1-b080-4858-83a6-5d42a6ef5b44,t2_normal,False,none,none
522ed812-d0e1-4a3c-948e-e402b672ae20,t2_normal,False,none,none
e493d08a-82b6-48be-a9be-cf50fe267e1b,baseline_normal,False,none,none
1dabb24f-500a-4fb0-b08c-7714505d15e6,t2_normal,False,none,none
3fe842ac-eb1f-40e4-be40-4ec4b04a5513,t2_normal,False,none,none
7b1281c8-17f4-423a-a3cc-506ba67a2108,t3_normal,False,none,none
48d175e7-0566-44b8-a166-fa6fb830e00e,t2_normal,False,none,none
e1407b7c-91d6-42ee-a254-6463ee8bb6bb,t2_normal,False,none,none
5a4bc184-0280-4dab-9170-257506eb371d,baseline_normal,False,none,none
69d11c35-c376-47d3-8f20-594aa4078f29,t2_normal,False,none,none
a0c40b8e-f4ce-4b3b-880c-6fe9a0c7ea0f,baseline_normal,False,none,none
39114b67-befb-455d-8ea7-4ef3199a399b,baseline_normal,False,none,none
b8edf67d-1e1e-483b-b542-378a7ab283ec,baseline_normal,False,none,none
1441e1ad-1d48-4b61-b6ea-bdc9adeff079,baseline_normal,False,none,none
d818ca43-7baf-4618-b0cb-fbdd126ab528,t2_normal,False,none,none
a598a66d-bcbf-4802-984d-595cc98d4d92,t2_normal,False,none,none
ba682177-c14f-4b32-8013-b6acdc702978,baseline_normal,False,none,none
5186e09a-ed19-4757-966f-7a8bb51ee40b,t3_normal,False,none,none
c83a4d23-962b-4f03-bbeb-cd8467eb59de,t2_normal,False,none,none
6853f6d0-6918-47e6-8dc0-9df92ee7da43,baseline_normal,False,none,none
47a10026-5ef4-4a15-9ab5-1fba4ebc115d,t3_normal,False,none,none
637ab1dd-be01-416a-93b9-66acd3551c06,t3_normal,False,none,none
5e9d0c38-40d7-45dc-9bf8-f77945303bc3,t3_normal,False,none,none
f449a9ef-6800-4b71-8c57-5cbb59184e34,baseline_normal,False,none,none
1799d140-f35d-4f01-aaa2-d26606a62363,t2_normal,False,none,none
47fc64ff-e9ae-4305-b97d-aa44e71ddca9,t2_normal,False,none,none
7c7db5f4-cfcf-4069-b327-a8a164549e93,baseline_normal,False,none,none
bf9759c8-0c56-4bd3-896f-cb62a0ca1268,t2_normal,False,none,none
6d07c133-6945-4b8b-b10f-794c5df2a6f4,t3_normal,False,none,none
9982e9af-ada8-4483-96a6-47567a06518e,baseline_normal,False,none,none
ae3194ce-22a4-4b87-a40f-e068d987b80a,t2_normal,False,none,none
231fcf80-2555-4974-9a8f-e71411158bed,t2_normal,False,none,none
ecdac369-54e4-4964-abc2-104df34aba40,t2_normal,False,none,none
598b75ab-9cfe-4c4b-bd2b-4dd64eb02dcc,baseline_normal,False,none,none
06844a47-20ee-474b-b0cc-17cfeef20a15,baseline_normal,False,none,none
aef7c37d-609b-4324-aac9-f6b613f24dfb,t3_normal,False,none,none
dce402f6-de65-4c65-9d11-3ca47f3c851b,t3_normal,False,none,none
3064e91c-6433-4c9c-8e5e-5891a961d2cb,t2_normal,False,none,none
b14eaa68-f6cc-4946-b667-ce6f632651ab,baseline_normal,False,none,none
9a77ae6a-25f4-4360-8b0e-ea23e13f4cce,baseline_normal,False,none,none
c0bed546-60d7-4491-972e-18c5f7a3102b,t2_normal,False,none,none
7e2cceda-e19e-4901-a25c-520d302f27d4,t3_normal,False,none,none
e17cd6ea-f16f-4c48-94c3-5b5fcf74d833,baseline_normal,False,none,none
5fb4b21b-5fe0-4e8c-9769-a5b3af88bec7,t2_normal,False,none,none
f3f5adfc-abbf-4807-9ea4-c22a8ccb1c51,t2_normal,False,none,none
5d739b25-06bb-4e86-af1c-41b91a43dd89,t3_normal,False,none,none
2f5fc654-afd5-40d8-b39d-268e33427b8c,t2_normal,False,none,none
1481ecd4-83b6-462f-8632-e69ef1493f7d,t3_normal,False,none,none
92891f37-9165-4151-9cdd-836f1d735e54,t3_normal,False,none,none
af9922c3-d91e-4add-88da-081c8a518354,t3_normal,False,none,none
9ba80155-f7f1-4ba9-9096-053bd6f43160,baseline_normal,False,none,none
f79b294c-b718-456c-9e65-682d7ffdfd9d,baseline_normal,False,none,none
38cba347-28dc-4878-974f-8a9e6fd5aaf6,t2_normal,False,none,none
2808a855-296e-4b46-be75-136cabf18914,t3_normal,False,none,none
e13453d4-6ff0-4970-9c94-f925494ae0b8,baseline_normal,False,none,none
70e952c7-daff-43ba-831d-6a233100a91b,baseline_normal,False,none,none
ad028426-8614-4233-bef2-76ef22718925,t2_normal,False,none,none
99482b0c-c51b-4dc1-a31c-78d44c1d4678,t2_normal,False,none,none
1a47f63f-5b56-4298-b08a-764b7811604e,baseline_normal,False,none,none
5144b832-bf33-473e-a764-8b27888723fd,baseline_normal,False,none,none
d7a00427-7693-4a14-8474-9d2f52cbadab,t3_normal,False,none,none
5d1fca83-c3c5-4fbf-9e37-7a531a3a18c9,t3_normal,False,none,none
a501abd0-92e9-46a4-aa4d-125dd6751a3a,t3_normal,False,none,none
366aed50-72e0-49d0-843d-dec6f7ab96ae,baseline_normal,False,none,none
46229b42-1a62-405a-9b5b-2d1fb4f559a4,t3_normal,False,none,none
15ae4d89-3c9c-4e7e-8b75-64ecd643038c,baseline_normal,False,none,none
bdf73952-2421-45c0-8357-b59fdd06a853,baseline_normal,False,none,none
53bbdb87-58bd-4d4a-8aaf-c6ed8423800d,t2_normal,False,none,none
e06e3b9e-a603-49e0-a730-a336e0f36130,t2_normal,False,none,none
29fd201f-8b4f-43d7-8f86-1337e30a32b8,t3_normal,False,none,none
77a411dc-3fcb-4bc8-99db-dae80701b3f1,t3_normal,False,none,none
0f77565d-5306-4223-916c-7342753abf5d,t3_normal,False,none,none
71acddd6-9fa4-4316-81f6-f5bd34f68214,t2_normal,False,none,none
12a9c964-7939-4225-be5b-4a8023fe18e8,t3_normal,False,none,none
3be06adb-7b04-4654-8a50-ef19b1b460aa,t3_normal,False,none,none
f6b29211-accc-4e32-a390-76e9ca6ed42b,t2_normal,False,none,none
2192492b-bcf2-4468-a2a3-c890ad8139e4,baseline_normal,False,none,none
60d34941-71b3-4c26-91c6-8efd50846ac2,t3_normal,False,none,none
fbc3f814-98f0-4179-88e7-dab11ee348f2,t3_normal,False,none,none
b999f3a8-cf32-4f53-adf0-2385b8ddafe6,t3_normal,False,none,none
772f9891-d2bf-49f8-8723-d8bebd12aea3,t2_normal,False,none,none
b4ccd235-78ff-46ab-b1f7-0449b0cd2efd,baseline_normal,False,none,none
86ebdd44-40a5-42b9-9d46-2eab2f9cddb2,t2_normal,False,none,none
4f29b045-2abd-4aa5-bcc2-fc6b7c846e3c,t2_normal,False,none,none
b8e046d2-d1c3-4f6a-b810-dcb081651ee0,baseline_normal,False,none,none
30516ed0-c424-4c02-9e63-8180364f309e,t2_normal,False,none,none
36a18a30-ece4-4c69-a572-5ca961955c0e,t3_normal,False,none,none
8a532ecb-3eb5-4a17-9119-c9028b0cee88,t2_normal,False,none,none
a9e15e96-08da-4934-a27c-bc0e9927e913,baseline_normal,False,none,none
6d5b6884-24ff-47e9-b9aa-b4a20bdee6b1,t2_normal,False,none,none
34b35cd1-fb40-417b-8970-2fd1c8aa162c,t2_normal,False,none,none
9d4c6e67-1e9c-4fe2-aa7a-8e1dc2d96bff,t2_normal,False,none,none
bb09c141-4941-491b-83b9-cb390f14f64e,t2_coordinated_fraud,True,coordinated_ring,cluster_001
ced6f627-218b-400d-a6dc-b81cc334c839,t3_normal,False,none,none
d131a03e-34b0-4c6a-afb7-96e4eaa5c692,t3_normal,False,none,none
0d4643b5-6912-4efa-83ec-4a36d14ab540,t3_normal,False,none,none
087ea662-0e52-43a7-b890-313de5aa5e1b,t2_normal,False,none,none
7b078c81-6246-4537-967d-571509965baf,t2_normal,False,none,none
707ea5e8-b201-4e8d-bb38-92c2af8a1635,baseline_normal,False,none,none
32bdf6ee-9c6f-44d8-8e7f-b1b84da854a8,baseline_normal,False,none,none
91ca871c-f870-4699-b7b1-4308bb19205e,t3_normal,False,none,none
6b57207e-a704-4dac-bf9b-b3a7395545c2,t3_normal,False,none,none
f12d932b-dd92-40d9-8101-3fba2b345565,t3_normal,False,none,none
c522c525-7b45-4c35-aaa1-94c8ea5c81e8,t3_normal,False,none,none
e21a46b5-2908-4232-afd3-ad0ef67766fa,t3_normal,False,none,none
f87db430-b425-4deb-a7b5-880bf904232b,t3_normal,False,none,none
7435e356-9f8c-48df-a198-543d672a11da,t2_normal,False,none,none
3b1935db-7fc0-46b5-94e5-38d6af2aa68e,t2_normal,False,none,none
190699db-da93-4890-b658-c62feda05187,baseline_normal,False,none,none
c4231481-7a12-4b32-bde4-4e2ad28ff2aa,t3_normal,False,none,none
41cebde1-d5a0-42b2-8f03-2a5ff3692858,t3_normal,False,none,none
99e49ff8-347f-409d-82fd-8dd59015b1fe,t3_normal,False,none,none
0ae73799-2888-4d77-bf60-27ce8cf9b2ac,baseline_normal,False,none,none
001f41a9-bbe1-461d-b1f4-aa622f79a34f,t3_normal,False,none,none
563d614d-b559-450a-b27d-1ea5461df981,baseline_normal,False,none,none
56dccf14-82f3-4a63-a8da-d6b47e17cd40,t3_normal,False,none,none
15a22fc5-3242-429e-962a-948c6d9c50c8,baseline_normal,False,none,none
855e9d22-25b9-445e-ac8a-5db48e428bd2,t3_normal,False,none,none
830d3c99-e899-4cf5-ae28-d77160462082,baseline_normal,False,none,none
b7418083-ad88-4964-b584-4c20d8643f5b,t2_normal,False,none,none
050329be-d96b-43bf-985b-957f50504dcf,t2_normal,False,none,none
4da8bd85-9d20-4801-8536-7378ffbb76ce,t2_normal,False,none,none
dcc4981c-77a9-441a-877c-15403c3a7d64,t3_normal,False,none,none
31827d93-920d-4cb1-9003-c53676dd4188,t3_normal,False,none,none
e7dad6b2-2c85-4914-a789-9d076d8e0e17,t3_normal,False,none,none
4dfe5103-6512-42a2-8aa6-b3b1170f80c9,baseline_normal,False,none,none
fcd2e0f3-1780-41ff-acfb-5f53968ab920,t3_normal,False,none,none
6f78a6ab-0013-49e4-9b4b-8161c6dd89ba,t3_normal,False,none,none
02bfeff2-1399-42b6-bd3c-c17cf6bfabe7,t3_normal,False,none,none
16eb36a0-8390-4e56-a287-67ba0dca7aaf,baseline_normal,False,none,none
9064f976-ec37-41c5-b86e-f1c646ae579c,t2_coordinated_fraud,True,coordinated_ring,cluster_001
f9e64259-5db3-49fd-9046-894d0baac6c3,t2_normal,False,none,none
df55bd8e-a907-40ca-b2b0-c0349999de2c,t3_normal,False,none,none
d76cc961-6e2a-419f-b349-97fe2044c732,t3_normal,False,none,none
dbb81d3b-0460-4cc4-b900-6ab69a727a92,t2_normal,False,none,none
ec4a896b-e0bc-4a4f-9392-a565e8091846,t2_normal,False,none,none
c99de3e1-5950-4c61-81db-191890b831ee,baseline_normal,False,none,none
580ba656-ce9a-417e-9a6e-5c73b5702aad,baseline_normal,False,none,none
8056022a-c838-4643-8f6b-5e57346f750e,t2_normal,False,none,none
da3abe2e-813b-4e4a-85c6-f955cfdf2e9e,t2_normal,False,none,none
d36b0423-c8fd-445e-a665-c3f65a99f951,t3_normal,False,none,none
5acd7551-2329-478f-806c-c3383f6c8db6,t2_normal,False,none,none
f058ac82-61f9-40a0-a25f-2735b604ad4b,t2_normal,False,none,none
f7d7a3cf-e9dc-4dd0-89d6-192890d829b7,t3_normal,False,none,none
d9bd19d1-0bb5-45dc-af70-2e2298792578,t3_normal,False,none,none
0d36bce5-6599-461c-b553-44ab568a2f86,baseline_normal,False,none,none
fcce9267-c7c6-4ea6-9205-282d8ddbef0b,baseline_normal,False,none,none
0e935e06-5cc3-4066-9d39-03d544885e21,t3_normal,False,none,none
b4474309-229b-4b54-be4d-3242a051d730,t3_normal,False,none,none
d667ad03-f164-4bf1-86f1-023031b3fa3f,t2_normal,False,none,none
b92c31fa-0f98-40a5-9685-d033b66f7e1d,baseline_normal,False,none,none
068197f6-b6f9-4922-840e-703fb6adbb08,baseline_normal,False,none,none
c390c2af-b260-447d-94a3-c9154c383784,baseline_normal,False,none,none
a1f74296-7558-43aa-9511-7ed72e6f9ddd,t3_normal,False,none,none
ccd5116b-c191-438f-87a9-d60aa2550b4c,t3_normal,False,none,none
d0bd58a0-70a5-4531-b064-173b7daafe3e,baseline_normal,False,none,none
6a845871-a825-4dc9-86ec-159e502e3f9f,baseline_normal,False,none,none
545b95f5-18da-4452-9155-837307c7562e,baseline_normal,False,none,none
836a5fcd-ba8f-404e-86b2-ecfc6e6749f2,t2_normal,False,none,none
04db2e7f-1a29-4424-8570-5f710b84ee9f,t2_normal,False,none,none
3e2140cf-28fb-457c-9b9d-48ed4c8cb1e3,t2_normal,False,none,none
d36419df-1a05-48c0-8ec4-235b264a6467,t2_normal,False,none,none
3c0d32b1-9a27-4893-bc3b-61279ee36a29,baseline_normal,False,none,none
aba3af9c-2820-43ec-8573-6b06df91dd66,baseline_normal,False,none,none
71d5d7af-927d-45de-868a-41fe9ad12a61,t2_normal,False,none,none
e960a78b-b845-42d9-aa9d-0de78d065a94,t3_normal,False,none,none
fdf7b2fa-1e21-4532-9975-5558f6b8d207,t2_normal,False,none,none
f3db25f9-650c-4a19-a6c0-a88f6144b5d2,t3_normal,False,none,none
d4636e11-32bd-4ce5-9c82-1c9c90556559,t2_normal,False,none,none
a46b6bda-1b12-4d8e-ab39-3b45b9f00803,t2_normal,False,none,none
1ead890a-0283-4c12-b5d3-03f52513c833,t2_normal,False,none,none
8d977cbe-f51a-4847-a258-e3a2ccbb63c3,t3_normal,False,none,none
fa07ae9e-c9ec-4de0-b719-c2169bb333c2,t2_normal,False,none,none
7c8ed024-2551-4e0c-9ed9-1c0802b33c2e,t3_normal,False,none,none
4713fc0e-ab3f-4966-9336-2533814443f3,baseline_normal,False,none,none
ea49378d-43c7-41d2-acc9-58e4e472b18d,t2_normal,False,none,none
206b889c-f517-4d55-afd4-b854d8da0511,t2_normal,False,none,none
ccd7f24d-6885-4509-9e6b-3cfa4ec98dd4,baseline_normal,False,none,none
f64de22d-40c0-42ef-abcf-d6d3b6ecf146,t3_normal,False,none,none
af7e6f99-5caf-4081-9545-9b9d69a3b68a,t3_normal,False,none,none
ba960002-5a9b-4374-992c-6f4d47de0292,t3_normal,False,none,none
95702ffa-c531-4ea6-b3f6-f9a2dff75bf5,baseline_normal,False,none,none
6f806394-cfe9-4e1e-9275-a991d9b7a67f,t3_normal,False,none,none
ca89af0f-7009-455e-93c7-137785c7f635,baseline_normal,False,none,none
b82fe825-d56e-4387-ab4f-39039f74e6e4,baseline_normal,False,none,none
f44687d1-f71f-436e-b664-b8e95c1c0d61,t2_normal,False,none,none
0e1b5525-72f1-45c9-abe6-30e04d8db2e5,t3_normal,False,none,none
5087d0d2-57a9-4d8a-9b9d-94508ef4539d,baseline_normal,False,none,none
c84d02e5-3efc-43f8-a143-f6d0a22a13f0,baseline_normal,False,none,none
80d29663-9170-46ed-8fd6-2da0292b2f69,baseline_normal,False,none,none
46c71903-ff4e-403c-a219-e9387b68e894,t2_normal,False,none,none
9367dbfc-5288-4428-9618-2caf4e6c3523,t2_coordinated_fraud,True,coordinated_ring,cluster_001
ceaea13e-1694-49ae-81fd-fed73da46f8b,baseline_normal,False,none,none
caad3759-a0a4-400d-915d-f7e5e73d6981,baseline_normal,False,none,none
f5a6524c-ab31-4467-9fdf-9f3d96bdab6e,t2_normal,False,none,none
a244809f-add5-47d1-901d-47e9609babab,t3_normal,False,none,none
a20cde90-f2a2-451c-a95a-89b4bc8dbdb2,t3_normal,False,none,none
d2ddbe54-1544-48e2-8611-01fbc387a37e,baseline_normal,False,none,none
bc9b15f5-4afc-44ca-b07e-b3febbd48486,t3_normal,False,none,none
035362b9-1d2f-439e-a5aa-51ee7fd4ef4f,baseline_normal,False,none,none
d350abac-7d59-4ff7-956e-380c6ba1384b,t2_normal,False,none,none
c45bcd87-eff5-4e54-a3ec-c65e17b0f027,baseline_normal,False,none,none
be4e53c1-5da3-4fb5-b0e4-02fcbd22ee7e,t2_normal,False,none,none
2956cc9b-65da-4fa1-83e0-4ed35b6fe4e3,t2_normal,False,none,none
795397fb-7c9d-4d2d-ac1b-86b085c931c6,baseline_normal,False,none,none
4c4f0ea2-ef85-45e5-8f46-5baffe193c6c,t3_normal,False,none,none
8f41fa22-0019-484f-b5b1-374f4eb8d9c9,baseline_normal,False,none,none
ae3c6e18-31fe-4352-b278-4f68a563f6d5,baseline_normal,False,none,none
0ddbc69e-77e6-47c5-8380-1a3141dea696,baseline_normal,False,none,none
3469dfc2-9577-4adb-9637-98c8b781eac3,t2_normal,False,none,none
23220ba6-1187-4ed0-994f-3ddecba936bc,t3_normal,False,none,none
f20f7eaa-9a12-4a05-ac00-c92937ca9454,t2_normal,False,none,none
37f48c1f-ec75-44a4-9c54-11e17b0b71b0,baseline_normal,False,none,none
ad9bf21f-f173-407e-96eb-e55c03b14e38,baseline_normal,False,none,none
8de7dce8-53f6-45cb-8443-b1980c4f4c0b,baseline_normal,False,none,none
f03e84a5-e63a-40c4-83be-14aa109e400c,t2_normal,False,none,none
1ff07b9a-ae1b-40dd-a0c3-e9de0e780788,t2_normal,False,none,none
80caef63-5c0e-46eb-830a-355690b096c1,t3_normal,False,none,none
d1cffdfe-b0d1-4fba-a0fa-c089d44d2b06,baseline_normal,False,none,none
d2580be4-ac89-4453-8262-3874c28eeb38,baseline_normal,False,none,none
7884bfbb-4a21-41ba-8a27-ccdb2770f695,t2_normal,False,none,none
b6c3dd98-6a1f-446c-b64f-c3e9ac04e91e,t2_normal,False,none,none
f755cee9-0740-4a49-889d-6a6d4f60f911,t2_normal,False,none,none
7be37400-5280-4293-801f-b353d40bb2eb,t3_normal,False,none,none
afdb39d5-e714-4a0a-afbd-660021081dec,baseline_normal,False,none,none
90486f24-98b1-4bbd-a654-e2afc53a6645,t2_normal,False,none,none
83024db0-50c6-4a35-b9b7-ac7d1fb43dc5,baseline_normal,False,none,none
e91a3df3-cc68-4bab-a9b0-e0400a75964d,baseline_normal,False,none,none
3d8b4795-8f61-4e57-943b-46ad44158ef7,baseline_normal,False,none,none
93c0d642-4479-4830-ae0b-999f7ac1112a,t3_normal,False,none,none
0e299e91-6d83-4de1-af3e-bd9af8b09c57,baseline_normal,False,none,none
ba09ab7b-ac7b-47ad-805b-143de05c7385,t3_normal,False,none,none
36768e56-d5ca-4dfd-a140-3d92201dcaba,t2_normal,False,none,none
14370398-6ac9-4701-926a-7f3b6ec7c35e,t2_normal,False,none,none
fbc285bc-ca84-4a23-9cd6-a0123fc676b1,baseline_normal,False,none,none
b902ee3e-daa5-470f-8b5c-65c2b24fc8fa,t2_normal,False,none,none
5cd39731-1d16-46a8-bc5e-e06ed5053122,t3_normal,False,none,none
a35cf53e-f646-4928-88e4-05de68d7b337,t2_normal,False,none,none
843dffe2-3097-41f1-aded-e5ac46febdeb,t3_normal,False,none,none
1382e2c0-8a53-4688-bffe-df1f766ebf15,t3_normal,False,none,none
d109f1af-225e-4753-af18-90a9fb321d79,baseline_normal,False,none,none
21174fee-b0fd-4f4e-8b57-43c1a79f7622,t2_normal,False,none,none
b19db844-32bd-48cd-9a48-4b7a875f564b,t3_normal,False,none,none
8acb0638-4619-4b49-b8f4-9d404c61f846,t3_normal,False,none,none
fe42fa32-d92e-4181-8df7-6a86a5caf1f9,t2_normal,False,none,none
0dd88376-f629-4326-9948-f3949f36d932,t2_normal,False,none,none
44f93302-ffb1-4fe4-8241-11cc4bfa178d,t3_normal,False,none,none
16f997b1-8140-432f-9f2a-4d42795c629e,t2_normal,False,none,none
b4ff73ed-8ef9-4b79-be92-5c3f1bfb30d9,t2_normal,False,none,none
89c842be-21c8-43be-a047-49d92e8d9e77,t2_normal,False,none,none
cf98b8b4-feb7-4c90-bb69-8e54089ddffd,t2_normal,False,none,none
8146182c-fa66-48f2-bfa0-8796799c6bc2,baseline_normal,False,none,none
00bc3a72-7445-45a0-8f77-bb654572ea86,t3_normal,False,none,none
c6b8fd4a-8a8d-4c50-8ff1-11c7ec4196b5,t2_normal,False,none,none
edf648ff-aa0a-4573-b522-05ff22cd0297,baseline_normal,False,none,none
5dd05158-fe78-4263-b907-fda8bcc414d7,t2_normal,False,none,none
39a4fba8-58ad-4966-a73a-e1fc582e0ec8,baseline_normal,False,none,none
63fa8c71-8028-474f-9f6d-91ec32d32133,t3_normal,False,none,none
4b70af02-8de0-4b6b-9a1e-65f1aad5debb,t3_normal,False,none,none
248de9f2-b860-40c9-9045-c29292a28e9c,t3_normal,False,none,none
d4ac1ff4-cbb3-4e00-ba5b-f754114460c1,baseline_normal,False,none,none
047bb636-c945-4889-a36f-3aa556bc7c9f,t2_normal,False,none,none
04830e7f-d657-4a80-a91d-bc72f3a27f2d,t3_normal,False,none,none
2f31377b-9219-42f9-8d17-a17bd9746c1a,t2_normal,False,none,none
c9b24dd7-8047-4c62-813c-8a090a77729a,t2_normal,False,none,none
05f1fc14-381d-45d6-b495-43459cfd886e,t3_normal,False,none,none
ae6825af-d31a-419d-9e2a-8c337da36a17,baseline_normal,False,none,none
0917b377-b2a9-40f9-b183-0da6414c8e0f,t2_normal,False,none,none
6c633277-d619-4b70-b824-a65e36fec702,t2_normal,False,none,none
98f9a4d8-6660-4b1d-a8c6-d161d0f97c2d,t2_normal,False,none,none
7499b8fd-00dd-4911-a62a-819cd30e39de,t3_normal,False,none,none
1a009638-173e-427e-8523-444ed47ca02a,t2_normal,False,none,none
fe932d97-5770-4345-afe6-5b2b7e94d46b,baseline_normal,False,none,none
0ad9c3de-d1c8-4ce6-8f9d-cfa94661ea8f,t3_normal,False,none,none
6baed368-d42c-40bb-bd62-d0c33ef01ef7,baseline_normal,False,none,none
0db8914e-efb1-4e2d-96d5-a1b4b44f8c7e,t2_normal,False,none,none
57fe39cc-94fd-4cfe-8343-75ae88c0747b,baseline_normal,False,none,none
8a048dfe-6d0c-4ce1-8aca-6da798ddb614,t3_normal,False,none,none
aec91b58-83fd-4fc8-a59a-d3d94e3a447d,t3_normal,False,none,none
577bf3d6-c815-4619-90fc-406f7cf0317f,baseline_normal,False,none,none
dd9878e4-cf23-488e-b6b6-27b71a4ce892,baseline_normal,False,none,none
e903f28c-a399-4b6c-a7f0-961058484cea,t3_normal,False,none,none
e9404fc0-60bd-4165-ad3b-c2002ef30a7a,baseline_normal,False,none,none
bdfcef1d-fa07-496e-b1d7-2998f940a7d6,baseline_normal,False,none,none
18ecfe39-d5b0-4a71-abe3-ad796a057365,t3_normal,False,none,none
8aca0e70-72f1-48fb-8db6-1bd468ea904f,t2_normal,False,none,none
41289a9e-c4e3-42cc-b6c8-7ca61480ee33,t2_normal,False,none,none
