phase,account_node,account_id,is_fraud_account,degree,weighted_degree,connected_device_count,connected_ip_count,connected_merchant_count,shared_device_count,shared_ip_count,proj_degree,proj_weighted_degree,community_id_louvain,community_id_lpa
T2,account:5c4bf67b-a226-4c64-b08c-159f5badf060,5c4bf67b-a226-4c64-b08c-159f5badf060,False,3,3.0,1,1,1,1,1,38,38,22,0
T2,account:34522936-b02a-42fa-9d9c-e90d47fd97a9,34522936-b02a-42fa-9d9c-e90d47fd97a9,False,4,12.0,1,1,2,1,1,40,40,63,0
T2,account:a3776c7f-4f44-4e14-88c5-ba23ec74bd0f,a3776c7f-4f44-4e14-88c5-ba23ec74bd0f,False,5,6.0,2,2,1,2,2,34,34,37,0
T2,account:31ca87d9-3bb1-4df5-93dc-93293cb54928,31ca87d9-3bb1-4df5-93dc-93293cb54928,False,9,21.0,2,3,4,2,3,86,87,10,0
T2,account:586e100c-3ee9-47b6-a0a5-2a4af08a2952,586e100c-3ee9-47b6-a0a5-2a4af08a2952,False,6,6.0,2,2,2,2,2,53,53,22,0
T2,account:d8c190ca-81c5-4f6d-bdb5-0b629b89874c,d8c190ca-81c5-4f6d-bdb5-0b629b89874c,False,4,6.0,1,2,1,1,2,35,35,41,0
T2,account:32c0413b-14fd-425f-8fe4-c9e843fe0434,32c0413b-14fd-425f-8fe4-c9e843fe0434,False,3,3.0,1,1,1,1,1,35,35,10,0
T2,account:3c81f04f-6e62-4a3f-9b8c-445ae4764345,3c81f04f-6e62-4a3f-9b8c-445ae4764345,False,8,27.0,2,2,4,2,2,103,105,37,0
T2,account:e3c0d302-7bfb-4a0b-8197-827bb973237f,e3c0d302-7bfb-4a0b-8197-827bb973237f,False,5,18.0,2,1,2,2,1,42,43,73,0
T2,account:298f549b-fb71-4a28-9609-34c3ef06c539,298f549b-fb71-4a28-9609-34c3ef06c539,False,5,9.0,1,1,3,1,1,77,79,3,0
T2,account:5ff3e452-01dd-4d9d-8104-80886fe60e07,5ff3e452-01dd-4d9d-8104-80886fe60e07,False,8,12.0,2,3,3,2,3,62,63,82,0
T2,account:37adc62b-0c5e-4c5d-8ff7-b139c8d41f06,37adc62b-0c5e-4c5d-8ff7-b139c8d41f06,False,7,12.0,1,3,3,1,2,61,61,37,0
T2,account:c7ae9ce1-5eb4-4618-9ac3-196e8914d04e,c7ae9ce1-5eb4-4618-9ac3-196e8914d04e,False,7,9.0,3,1,3,3,1,93,94,38,0
T2,account:c2d7a04c-e0d2-4bf0-a649-c6f270b0e850,c2d7a04c-e0d2-4bf0-a649-c6f270b0e850,False,3,3.0,1,1,1,1,1,31,32,26,0
T2,account:a83030ca-e271-4cd8-8d63-1df60d4d61af,a83030ca-e271-4cd8-8d63-1df60d4d61af,False,3,12.0,1,1,1,1,1,32,32,65,0
T2,account:e47cd325-835e-4ca0-8f28-0c15db912234,e47cd325-835e-4ca0-8f28-0c15db912234,False,6,9.0,1,2,3,1,2,76,78,41,0
T2,account:e5db3462-b619-46c4-bf49-f1eb5a6b1b66,e5db3462-b619-46c4-bf49-f1eb5a6b1b66,False,7,12.0,3,2,2,3,1,69,70,4,0
T2,account:c82a4165-b61c-41d7-b52a-f25d8ebd9b01,c82a4165-b61c-41d7-b52a-f25d8ebd9b01,False,5,9.0,1,2,2,1,2,56,56,31,0
T2,account:49a53326-2941-48f3-b309-7ea895dfd742,49a53326-2941-48f3-b309-7ea895dfd742,False,4,15.0,1,2,1,1,2,32,32,26,0
T2,account:0d60c28d-fcdd-4e91-90d3-226a0eedf83e,0d60c28d-fcdd-4e91-90d3-226a0eedf83e,False,5,15.0,2,2,1,2,2,32,32,46,0
T2,account:4939807f-0498-4abb-b5e3-8872c0035469,4939807f-0498-4abb-b5e3-8872c0035469,False,5,9.0,2,1,2,2,1,59,59,22,0
T2,account:56d9c466-2c05-4aa7-b873-c4b5471b8ac7,56d9c466-2c05-4aa7-b873-c4b5471b8ac7,False,3,6.0,1,1,1,1,0,24,24,37,0
T2,account:ad2ae008-4d70-40fb-8ad7-1c68b9c3fa9e,ad2ae008-4d70-40fb-8ad7-1c68b9c3fa9e,False,6,6.0,2,2,2,2,2,54,54,10,0
T2,account:22be95f8-d755-4f7f-8759-a9faaff30804,22be95f8-d755-4f7f-8759-a9faaff30804,False,5,12.0,1,1,3,1,1,70,73,65,0
T2,account:528c1219-c120-42ae-af09-546a9907badf,528c1219-c120-42ae-af09-546a9907badf,False,4,9.0,1,1,2,1,1,48,48,10,0
T2,account:919a1ab9-b7a7-4797-8fa3-954a84d80239,919a1ab9-b7a7-4797-8fa3-954a84d80239,False,6,21.0,1,3,2,1,3,47,48,26,0
T2,account:cdb907c3-3b50-47ea-a660-0ac28688035e,cdb907c3-3b50-47ea-a660-0ac28688035e,False,5,9.0,1,2,2,1,2,55,56,27,0
T2,account:532aa733-aeae-48d4-8f0b-0d6809854206,532aa733-aeae-48d4-8f0b-0d6809854206,False,5,18.0,1,1,3,1,1,68,68,42,0
T2,account:79303664-96a1-4b22-9086-65dfb8be0f11,79303664-96a1-4b22-9086-65dfb8be0f11,False,6,9.0,3,1,2,3,1,61,62,65,0
T2,account:1f23338c-0492-448b-ab35-44fd7d4a0406,1f23338c-0492-448b-ab35-44fd7d4a0406,False,3,3.0,1,1,1,1,1,27,27,4,0
T2,account:72d906da-5a1a-4cc6-a30a-048c7e2df1a5,72d906da-5a1a-4cc6-a30a-048c7e2df1a5,False,3,3.0,1,1,1,1,1,29,29,65,0
T2,account:f3a3634f-85b5-4375-9b43-17db79335a65,f3a3634f-85b5-4375-9b43-17db79335a65,False,5,6.0,2,2,1,2,2,39,39,26,0
T2,account:2f152ab6-c982-4401-8c09-a17d9300fab3,2f152ab6-c982-4401-8c09-a17d9300fab3,False,5,6.0,1,2,2,1,2,47,47,4,0
T2,account:91f36e65-84cd-4727-b862-e409b7c1fba5,91f36e65-84cd-4727-b862-e409b7c1fba5,False,5,12.0,2,2,1,2,2,41,42,22,0
T2,account:b5126602-8c19-43c9-bfe5-dcee4298a013,b5126602-8c19-43c9-bfe5-dcee4298a013,False,4,9.0,1,1,2,1,1,58,59,73,0
T2,account:1b21f149-1fd9-429b-b005-aa2b1c9abbe8,1b21f149-1fd9-429b-b005-aa2b1c9abbe8,False,5,9.0,2,2,1,2,2,44,45,66,0
T2,account:07ae1459-b1b4-4bfd-ba66-73c2d5815e23,07ae1459-b1b4-4bfd-ba66-73c2d5815e23,False,3,6.0,1,1,1,1,1,26,26,69,0
T2,account:96423369-0634-4a80-8804-8c73ead576c2,96423369-0634-4a80-8804-8c73ead576c2,False,4,6.0,1,2,1,1,2,20,20,82,0
T2,account:b752acf1-1660-4a2e-b095-ea0d85a64c01,b752acf1-1660-4a2e-b095-ea0d85a64c01,False,4,6.0,1,1,2,1,1,58,58,66,0
T2,account:d4c7d91c-1879-463d-90f9-38e7a278d166,d4c7d91c-1879-463d-90f9-38e7a278d166,False,5,6.0,2,2,1,2,2,33,33,4,0
T2,account:509f7614-e34e-4e4d-96f3-2ec14cc03657,509f7614-e34e-4e4d-96f3-2ec14cc03657,False,7,18.0,3,1,3,3,1,76,77,42,0
T2,account:cf8e3851-05bc-4b00-b5aa-683fa8d0c401,cf8e3851-05bc-4b00-b5aa-683fa8d0c401,False,6,18.0,1,3,2,1,3,64,64,41,0
T2,account:81a2f376-c2c7-4b31-bc46-fcb4c5bc7b15,81a2f376-c2c7-4b31-bc46-fcb4c5bc7b15,False,5,27.0,1,2,2,1,2,50,50,22,0
T2,account:0eba1d5a-8ff9-48bb-bd35-407096ed68ef,0eba1d5a-8ff9-48bb-bd35-407096ed68ef,False,5,12.0,1,3,1,1,1,24,24,22,0
T2,account:d8d945f8-2771-4eb8-a130-d910b5acfd84,d8d945f8-2771-4eb8-a130-d910b5acfd84,False,3,6.0,1,1,1,1,1,23,23,69,0
T2,account:b41dea8f-ed21-4f91-804d-966124bf8f50,b41dea8f-ed21-4f91-804d-966124bf8f50,False,6,18.0,3,1,2,3,1,61,63,46,0
T2,account:eb3cbe0a-2fae-4472-baa0-f1ee634f4ec5,eb3cbe0a-2fae-4472-baa0-f1ee634f4ec5,False,8,15.0,2,3,3,2,3,71,72,46,0
T2,account:6a036246-90b7-4652-a3b0-3880daf54c98,6a036246-90b7-4652-a3b0-3880daf54c98,False,0,0.0,0,0,0,0,0,0,0,15,12
T2,account:0964652e-cb6d-4e94-b4a8-2c9dc765847e,0964652e-cb6d-4e94-b4a8-2c9dc765847e,False,5,9.0,2,1,2,2,1,45,45,78,0
T2,account:7233f119-8caa-43e4-965a-ccdcd77066f0,7233f119-8caa-43e4-965a-ccdcd77066f0,False,10,15.0,5,2,3,5,2,97,99,81,0
T2,account:9bd50b88-d261-4052-8179-ab880e193ab5,9bd50b88-d261-4052-8179-ab880e193ab5,False,7,9.0,3,1,3,3,1,86,88,27,0
T2,account:53559734-9c02-45c8-8681-43db14046e7c,53559734-9c02-45c8-8681-43db14046e7c,False,6,15.0,2,2,2,2,2,59,59,46,0
T2,account:5c260300-cac8-48a7-a2a0-772e3ea1fb6b,5c260300-cac8-48a7-a2a0-772e3ea1fb6b,False,6,15.0,2,2,2,2,2,53,55,4,0
T2,account:f3a5c0d4-9cb4-4313-a980-3cb638fd0276,f3a5c0d4-9cb4-4313-a980-3cb638fd0276,False,6,15.0,3,1,2,3,1,70,71,3,0
T2,account:383d6db3-8531-48f3-b079-b9b9dbc26fa0,383d6db3-8531-48f3-b079-b9b9dbc26fa0,False,6,12.0,1,2,3,1,2,74,75,0,0
T2,account:31e59e7b-ee4a-44ce-a4b4-918cffd75e15,31e59e7b-ee4a-44ce-a4b4-918cffd75e15,False,4,12.0,1,1,2,0,1,54,55,78,0
T2,account:81a89b6f-bc02-40fd-80d8-7a16701cd65e,81a89b6f-bc02-40fd-80d8-7a16701cd65e,False,6,12.0,2,2,2,2,2,51,52,37,0
T2,account:2cf6529b-e20e-4fae-82d8-1cf27aeb2e8f,2cf6529b-e20e-4fae-82d8-1cf27aeb2e8f,False,7,18.0,1,2,4,1,2,76,76,42,0
T2,account:d8875e7f-5f5a-4347-b068-71818d9e0a1e,d8875e7f-5f5a-4347-b068-71818d9e0a1e,False,8,21.0,3,2,3,3,2,79,82,66,0
T2,account:8126b428-4d16-48b1-bf0f-6f4851d08c0a,8126b428-4d16-48b1-bf0f-6f4851d08c0a,False,6,12.0,3,2,1,3,2,46,47,81,0
T2,account:ce97f4eb-4f36-4aeb-9fd5-a4d9b03ca9d3,ce97f4eb-4f36-4aeb-9fd5-a4d9b03ca9d3,False,3,6.0,1,1,1,1,1,40,40,69,0
T2,account:4f071d80-b6eb-4993-abab-3ed0810b97dd,4f071d80-b6eb-4993-abab-3ed0810b97dd,False,4,9.0,1,1,2,1,1,47,48,69,0
T2,account:8cc4e8de-21b3-44d4-a515-51a359848f1d,8cc4e8de-21b3-44d4-a515-51a359848f1d,False,4,9.0,1,1,2,1,1,42,43,31,0
T2,account:9ebc2676-e384-4cd0-aa3a-cefed6e25c52,9ebc2676-e384-4cd0-aa3a-cefed6e25c52,False,8,21.0,3,2,3,3,2,91,93,66,0
T2,account:eaf28b0f-a4d9-460a-a608-0b2939a0e97c,eaf28b0f-a4d9-460a-a608-0b2939a0e97c,False,10,21.0,3,3,4,3,3,110,114,69,0
T2,account:4c6ab291-7494-407b-88fc-b19987414274,4c6ab291-7494-407b-88fc-b19987414274,False,7,9.0,3,2,2,3,2,73,75,81,0
T2,account:cdc8e5ad-b48e-4d74-94da-477a179af954,cdc8e5ad-b48e-4d74-94da-477a179af954,False,7,9.0,2,2,3,2,2,80,80,63,0
T2,account:58934c1c-af53-41fc-a8c0-eca32a84dc18,58934c1c-af53-41fc-a8c0-eca32a84dc18,False,6,9.0,1,2,3,1,2,77,78,69,0
T2,account:bc6d9912-353c-404f-ba3c-5f906a2fa676,bc6d9912-353c-404f-ba3c-5f906a2fa676,False,6,9.0,2,2,2,2,2,67,69,37,0
T2,account:78ec8946-b24b-478b-95e3-85c7412756ac,78ec8946-b24b-478b-95e3-85c7412756ac,False,8,12.0,3,2,3,3,2,66,67,4,0
T2,account:183cad3f-39ae-4c1f-9917-47bfb0c97a05,183cad3f-39ae-4c1f-9917-47bfb0c97a05,False,4,9.0,1,1,2,1,1,54,54,3,0
T2,account:bb0eb8ea-952b-44ff-9a08-6c4f7bec9777,bb0eb8ea-952b-44ff-9a08-6c4f7bec9777,False,5,15.0,1,2,2,1,2,53,53,82,0
T2,account:f2bdc18a-7d54-482a-a205-e14a0821861d,f2bdc18a-7d54-482a-a205-e14a0821861d,False,5,12.0,2,1,2,2,1,53,54,37,0
T2,account:8a830193-97be-4daa-bb15-f6b2384a2eb8,8a830193-97be-4daa-bb15-f6b2384a2eb8,False,5,9.0,2,1,2,2,1,58,59,38,0
T2,account:2088ea7f-649a-4393-ac73-4906237a86cf,2088ea7f-649a-4393-ac73-4906237a86cf,False,7,9.0,2,2,3,2,2,83,85,0,0
T2,account:041feac6-b10e-4427-9300-f10720669d37,041feac6-b10e-4427-9300-f10720669d37,False,4,6.0,2,1,1,2,1,34,34,38,0
T2,account:808d741f-ba23-44ec-ad0b-33b9d39d80b6,808d741f-ba23-44ec-ad0b-33b9d39d80b6,False,5,12.0,2,1,2,2,1,40,40,65,0
T2,account:c999f12a-c6f8-44bc-9de1-a51c552a39a0,c999f12a-c6f8-44bc-9de1-a51c552a39a0,False,0,0.0,0,0,0,0,0,0,0,16,13
T2,account:dd264c92-89bf-4d28-bba3-21eeae30d0ce,dd264c92-89bf-4d28-bba3-21eeae30d0ce,False,7,15.0,3,2,2,3,2,69,71,27,0
T2,account:04b0e05d-520a-4a3e-b6b3-9ec7aae423ad,04b0e05d-520a-4a3e-b6b3-9ec7aae423ad,False,8,12.0,2,2,4,2,2,95,97,66,0
T2,account:0ff98eff-9625-4cbc-87fe-6c95ab0de4ca,0ff98eff-9625-4cbc-87fe-6c95ab0de4ca,False,3,3.0,1,1,1,1,1,30,30,3,0
T2,account:3917158f-0d9e-4bc5-96ac-9cc181911dc0,3917158f-0d9e-4bc5-96ac-9cc181911dc0,False,6,15.0,1,3,2,1,3,60,62,81,0
T2,account:23d3d577-ec59-45ac-8ba3-6b23ea39f3ed,23d3d577-ec59-45ac-8ba3-6b23ea39f3ed,False,7,12.0,2,1,4,2,1,85,87,78,0
T2,account:680d6b17-7dc6-4d2c-98e2-84f49810b8f1,680d6b17-7dc6-4d2c-98e2-84f49810b8f1,False,8,15.0,3,2,3,3,2,90,91,65,0
T2,account:3527d5c2-26e3-4c4f-b8f4-449b94df275d,3527d5c2-26e3-4c4f-b8f4-449b94df275d,False,3,6.0,1,1,1,1,1,30,30,66,0
T2,account:a3898db0-6d57-45a0-993d-c3d01b40fed6,a3898db0-6d57-45a0-993d-c3d01b40fed6,False,3,3.0,1,1,1,1,1,25,27,22,0
T2,account:f9a7992f-25e3-4c0b-9fc2-4a3e7214c98e,f9a7992f-25e3-4c0b-9fc2-4a3e7214c98e,False,5,12.0,1,2,2,1,2,52,53,3,0
T2,account:b74bccdc-4e6e-44c4-9d79-19948c812c74,b74bccdc-4e6e-44c4-9d79-19948c812c74,False,4,6.0,1,2,1,1,2,36,36,66,0
T2,account:7eeee26f-5f54-4dbd-8632-1c3403cf74f4,7eeee26f-5f54-4dbd-8632-1c3403cf74f4,False,4,9.0,1,2,1,1,2,33,33,46,0
T2,account:80210848-34c5-4051-8d92-ffd89ea94caf,80210848-34c5-4051-8d92-ffd89ea94caf,False,3,6.0,1,1,1,1,1,40,40,27,0
T2,account:f5f60622-00b1-4941-9b5a-6ba3a5759b2d,f5f60622-00b1-4941-9b5a-6ba3a5759b2d,False,5,12.0,1,2,2,1,2,47,47,31,0
T2,account:01b2c54d-50f6-4bc6-a55c-924cda3f3b77,01b2c54d-50f6-4bc6-a55c-924cda3f3b77,False,5,9.0,1,2,2,1,2,37,37,42,0
T2,account:68ac4503-a1f4-424f-ac16-1aa7fa0cbafb,68ac4503-a1f4-424f-ac16-1aa7fa0cbafb,False,7,21.0,3,2,2,3,2,74,76,41,0
T2,account:4d213c2d-8d69-4add-af35-2ba8c3b13f8d,4d213c2d-8d69-4add-af35-2ba8c3b13f8d,False,3,3.0,1,1,1,1,1,33,33,10,0
T2,account:9fb793ec-5044-4602-8964-547e90011de7,9fb793ec-5044-4602-8964-547e90011de7,False,3,3.0,1,1,1,1,1,34,34,0,0
T2,account:90083894-0f78-44f8-9eca-a58bb3fed823,90083894-0f78-44f8-9eca-a58bb3fed823,False,6,15.0,3,1,2,3,0,46,46,81,0
T2,account:bd211e82-fa43-4d40-81e9-2af625eda8a7,bd211e82-fa43-4d40-81e9-2af625eda8a7,False,4,6.0,1,2,1,1,2,32,32,22,0
T2,account:59f6591f-1d01-419f-a06b-85669518c587,59f6591f-1d01-419f-a06b-85669518c587,False,8,15.0,2,3,3,2,3,74,75,3,0
T2,account:de8dedf2-f2fe-41d9-8760-39439dc9ca23,de8dedf2-f2fe-41d9-8760-39439dc9ca23,False,3,3.0,1,1,1,1,0,24,25,42,0
T2,account:208b49a1-d041-4c9e-b043-065278be9511,208b49a1-d041-4c9e-b043-065278be9511,False,3,6.0,1,1,1,1,1,33,34,65,0
T2,account:a4b5e42a-874f-4b44-8453-3fe36b5c6b82,a4b5e42a-874f-4b44-8453-3fe36b5c6b82,False,3,3.0,1,1,1,1,1,38,38,73,0
T2,account:30c23e7a-1bc9-4041-85b0-3e4e3d5cd90b,30c23e7a-1bc9-4041-85b0-3e4e3d5cd90b,False,0,0.0,0,0,0,0,0,0,0,17,14
T2,account:926a24a1-2db7-4000-820e-50dae2a9aa1d,926a24a1-2db7-4000-820e-50dae2a9aa1d,False,5,12.0,1,2,2,1,2,48,48,18,0
T2,account:0544dda0-a014-426f-9cd3-d7ecd6e90a7e,0544dda0-a014-426f-9cd3-d7ecd6e90a7e,False,3,6.0,1,1,1,1,1,42,42,69,0
T2,account:0b5ff306-c578-4230-92a0-2efba6185af2,0b5ff306-c578-4230-92a0-2efba6185af2,False,7,9.0,2,2,3,2,2,82,85,66,0
T2,account:fc205f72-1d71-4111-a08c-b946cebfa603,fc205f72-1d71-4111-a08c-b946cebfa603,False,5,6.0,1,2,2,1,2,52,52,82,0
T2,account:b7b69e96-6184-402d-a781-1b2e67f35db4,b7b69e96-6184-402d-a781-1b2e67f35db4,False,8,24.0,3,1,4,3,1,90,92,26,0
T2,account:73dc7ed9-4b35-4caf-b1cd-f1c5c2078600,73dc7ed9-4b35-4caf-b1cd-f1c5c2078600,False,7,15.0,2,3,2,2,3,59,59,69,0
T2,account:4fe0600e-8ec2-4b26-adbe-57c0f6dde3d3,4fe0600e-8ec2-4b26-adbe-57c0f6dde3d3,False,7,18.0,1,2,4,1,2,80,84,31,0
T2,account:d05c09f0-6082-46d5-a6fa-d85f555492a2,d05c09f0-6082-46d5-a6fa-d85f555492a2,False,6,12.0,2,2,2,2,2,65,65,18,0
T2,account:9d13068b-a13a-40c0-ab75-6b4c915bb895,9d13068b-a13a-40c0-ab75-6b4c915bb895,False,3,6.0,1,1,1,1,1,32,32,18,0
T2,account:ec376b85-995d-49de-b3f3-6eacafea5cbe,ec376b85-995d-49de-b3f3-6eacafea5cbe,False,3,12.0,1,1,1,1,1,25,25,69,0
T2,account:2d8585ff-9b89-413c-8669-800dcca657bd,2d8585ff-9b89-413c-8669-800dcca657bd,False,4,9.0,1,1,2,1,1,50,50,31,0
T2,account:6e8fb0fa-9b21-4aad-802d-9d121c4a2e8c,6e8fb0fa-9b21-4aad-802d-9d121c4a2e8c,False,3,3.0,1,1,1,1,1,18,18,41,0
T2,account:06b1e010-4430-404b-a7eb-44c642213b4e,06b1e010-4430-404b-a7eb-44c642213b4e,False,3,3.0,1,1,1,1,1,22,22,69,0
T2,account:5a0fc8d1-4278-45e1-b172-72188763161b,5a0fc8d1-4278-45e1-b172-72188763161b,False,4,6.0,2,1,1,2,1,33,33,4,0
T2,account:1f069ef8-3302-4897-8fdc-c648968a40fe,1f069ef8-3302-4897-8fdc-c648968a40fe,False,6,6.0,2,2,2,2,1,54,54,42,0
T2,account:21784ea1-eeb9-4ce7-b3d4-642d8129fef4,21784ea1-eeb9-4ce7-b3d4-642d8129fef4,False,4,6.0,2,1,1,2,1,32,32,65,0
T2,account:027b6a8c-b65e-4012-948c-04681c7f4c59,027b6a8c-b65e-4012-948c-04681c7f4c59,False,7,9.0,3,2,2,3,2,70,70,37,0
T2,account:17364637-7508-47b6-9a9f-60f5c9f187d2,17364637-7508-47b6-9a9f-60f5c9f187d2,False,10,24.0,1,3,6,1,3,120,122,41,0
T2,account:9a4df8cf-5fea-41ea-9232-3e4771588f0b,9a4df8cf-5fea-41ea-9232-3e4771588f0b,False,8,15.0,3,3,2,3,3,68,68,41,0
T2,account:56b4e05f-8caa-46ed-b206-1f1727d0ef74,56b4e05f-8caa-46ed-b206-1f1727d0ef74,False,8,9.0,3,2,3,3,2,82,83,65,0
T2,account:163f4731-873f-4404-a233-436d352423b0,163f4731-873f-4404-a233-436d352423b0,False,4,15.0,1,1,2,1,1,35,35,18,0
T2,account:8e05aa44-705a-41c1-8df2-4a83583e7f39,8e05aa44-705a-41c1-8df2-4a83583e7f39,False,8,24.0,3,1,4,3,1,111,115,66,0
T2,account:4017e5b8-d938-43ce-8717-ac2edeef0617,4017e5b8-d938-43ce-8717-ac2edeef0617,False,3,6.0,1,1,1,1,1,29,29,4,0
T2,account:670ddb80-6613-41d8-a799-0621466fe4bc,670ddb80-6613-41d8-a799-0621466fe4bc,False,9,18.0,2,3,4,2,3,106,108,18,0
T2,account:c8fa2ce3-74e5-45b8-aefb-01bb017241e8,c8fa2ce3-74e5-45b8-aefb-01bb017241e8,False,3,6.0,1,1,1,1,1,23,23,22,0
T2,account:4d83afd0-2a97-4952-801c-0d3dcfba5bce,4d83afd0-2a97-4952-801c-0d3dcfba5bce,False,6,9.0,1,2,3,1,2,68,70,22,0
T2,account:2c837129-98cc-4b81-be2e-a424574d7800,2c837129-98cc-4b81-be2e-a424574d7800,False,5,9.0,2,1,2,2,0,46,46,82,0
T2,account:97f200d9-123b-43bf-943f-3092ecd7969d,97f200d9-123b-43bf-943f-3092ecd7969d,False,11,21.0,3,4,4,3,4,107,110,37,0
T2,account:d4ca3cfc-708f-48ce-b14b-aa26b5debfd4,d4ca3cfc-708f-48ce-b14b-aa26b5debfd4,False,5,6.0,1,2,2,1,2,46,47,46,0
T2,account:7ed26600-2426-4701-b645-0656bba8c870,7ed26600-2426-4701-b645-0656bba8c870,False,7,21.0,1,2,4,1,2,104,105,69,0
T2,account:dfb5281f-a7d7-483b-b308-da3c00a6cd57,dfb5281f-a7d7-483b-b308-da3c00a6cd57,False,5,12.0,2,1,2,2,1,41,42,26,0
T2,account:8280e198-dffd-4bb8-a202-3e2e7b1a4655,8280e198-dffd-4bb8-a202-3e2e7b1a4655,False,3,3.0,1,1,1,1,1,25,25,4,0
T2,account:d85a286c-6f3d-4ed3-b943-52a7c1b9c344,d85a286c-6f3d-4ed3-b943-52a7c1b9c344,False,7,12.0,4,1,2,4,1,61,63,37,0
T2,account:d4843bce-8465-47e1-85e2-364b2389ef47,d4843bce-8465-47e1-85e2-364b2389ef47,False,7,15.0,2,3,2,2,3,53,54,81,0
T2,account:3c5492a8-1f47-4fec-8cde-eb8cb820cf9c,3c5492a8-1f47-4fec-8cde-eb8cb820cf9c,False,6,6.0,2,2,2,2,2,50,50,65,0
T2,account:80d26a66-325a-4a9a-86b7-ccfe0c013f59,80d26a66-325a-4a9a-86b7-ccfe0c013f59,False,6,9.0,2,1,3,2,1,76,76,41,0
T2,account:32dd02c7-a34f-4af3-8c86-538724e89372,32dd02c7-a34f-4af3-8c86-538724e89372,False,5,9.0,1,2,2,1,2,39,39,65,0
T2,account:1afbe090-a1fb-4f2d-bd61-047ef9609042,1afbe090-a1fb-4f2d-bd61-047ef9609042,False,3,9.0,1,1,1,1,1,35,35,73,0
T2,account:91839749-fb56-4fff-87cc-9d163b370903,91839749-fb56-4fff-87cc-9d163b370903,False,3,3.0,1,1,1,1,1,26,28,3,0
T2,account:1eaad7b7-c179-40c7-9126-a5952cab96d8,1eaad7b7-c179-40c7-9126-a5952cab96d8,False,6,18.0,2,2,2,2,2,55,55,4,0
T2,account:3a539ffa-d33d-4235-b453-726605f10800,3a539ffa-d33d-4235-b453-726605f10800,False,7,12.0,3,3,1,3,3,56,56,27,0
T2,account:2b5b26d6-b1e2-419f-a163-06179035e11b,2b5b26d6-b1e2-419f-a163-06179035e11b,False,5,9.0,1,2,2,1,2,49,49,65,0
T2,account:5dff8a1f-70d7-4cc6-97f5-f60c00f2b369,5dff8a1f-70d7-4cc6-97f5-f60c00f2b369,False,8,18.0,1,3,4,1,3,100,100,26,0
T2,account:3acc64f1-adf5-4392-b679-657472ec9f6a,3acc64f1-adf5-4392-b679-657472ec9f6a,False,3,12.0,1,1,1,1,1,33,33,73,0
T2,account:5ee1e608-934d-4990-a9a8-420128d42417,5ee1e608-934d-4990-a9a8-420128d42417,False,8,12.0,2,2,4,2,2,94,94,10,0
T2,account:33028d64-5338-4ae4-abec-36d81f76131e,33028d64-5338-4ae4-abec-36d81f76131e,False,4,6.0,1,2,1,1,2,32,32,69,0
T2,account:7b87fb27-2bac-4d3d-9fa0-7e107e2307c2,7b87fb27-2bac-4d3d-9fa0-7e107e2307c2,False,8,18.0,3,2,3,3,2,87,88,41,0
T2,account:1c52a797-ec66-421e-9f57-6180beab1e20,1c52a797-ec66-421e-9f57-6180beab1e20,False,11,18.0,5,2,4,5,2,121,125,22,0
T2,account:255a49a8-6db7-4799-b7e4-2733d34ca8be,255a49a8-6db7-4799-b7e4-2733d34ca8be,False,7,15.0,1,3,3,1,3,70,74,63,0
T2,account:5c14e5de-6fb0-4352-86aa-d68270d1c935,5c14e5de-6fb0-4352-86aa-d68270d1c935,False,5,6.0,2,2,1,2,2,38,38,73,0
T2,account:6c70974b-3363-42a4-a432-a31e5276ef7d,6c70974b-3363-42a4-a432-a31e5276ef7d,False,3,6.0,1,1,1,1,1,24,24,10,0
T2,account:e3dd02e0-add1-47f4-83f5-fcdf009a616f,e3dd02e0-add1-47f4-83f5-fcdf009a616f,False,6,9.0,1,2,3,1,2,56,57,4,0
T2,account:3aa1c863-3aad-4fbb-af93-09109785a6ee,3aa1c863-3aad-4fbb-af93-09109785a6ee,False,3,12.0,1,1,1,1,1,22,22,81,0
T2,account:be7abede-7576-4c91-ac15-750cdaccf22d,be7abede-7576-4c91-ac15-750cdaccf22d,False,7,24.0,2,3,2,2,3,58,59,27,0
T2,account:ea3c4f58-34e0-43fe-a252-ff5b19f2b382,ea3c4f58-34e0-43fe-a252-ff5b19f2b382,False,10,24.0,5,2,3,5,2,85,86,42,0
T2,account:3516eced-ea39-40d9-afd7-ca533e5db1c3,3516eced-ea39-40d9-afd7-ca533e5db1c3,False,6,15.0,1,2,3,1,2,68,68,65,0
T2,account:83762ccc-75c8-4d34-9c9f-6ca9e120fff6,83762ccc-75c8-4d34-9c9f-6ca9e120fff6,False,4,6.0,1,2,1,1,2,35,36,4,0
T2,account:975d2a1d-ab9c-44b8-9855-8bcac4692e49,975d2a1d-ab9c-44b8-9855-8bcac4692e49,False,6,6.0,2,2,2,2,2,51,52,42,0
T2,account:37e5e1a8-1afa-4a30-8c89-3e89c06f6628,37e5e1a8-1afa-4a30-8c89-3e89c06f6628,False,4,12.0,1,1,2,1,1,39,39,82,0
T2,account:81ef2a8d-7425-4886-8a5a-7aad4c49cf49,81ef2a8d-7425-4886-8a5a-7aad4c49cf49,False,4,6.0,1,2,1,1,2,33,33,18,0
