account_id,acct_tx_count,acct_tx_velocity,acct_active_days,acct_amount_total,acct_amount_avg,acct_amount_std,acct_age_days,acct_kyc_unverified,dev_unique_count,dev_tx_per_device,dev_max_accts_per_device,dev_shared_count,dev_shared_ratio,dev_concentration,net_unique_ip_count,net_tx_per_ip,net_max_accts_per_ip,net_shared_ip_count,net_shared_ip_ratio,net_ip_concentration,tx_velocity,tx_amount_mean,tx_amount_max,tx_amount_concentration,tx_time_spread_hours,tx_hour_mode,tx_weekend_ratio,merch_unique_count,merch_concentration,merch_max_accts_per_merchant,merch_top_category,merch_avg_age_days,graph_degree,graph_weighted_degree,graph_connected_devices,graph_connected_ips,graph_connected_merchants,graph_shared_devices,graph_shared_ips,graph_proj_degree,graph_proj_weighted_degree,graph_community_size,graph_community_density,graph_community_fraud_ratio,graph_community_shared_device_ratio,graph_community_shared_ip_ratio,phase,is_fraud_account,fraud_cluster_id,net_ip_persistence_score,merch_persistence_score,dev_mutation_score,relational_stability_score,topology_drift_score,behavioral_shift_score,genome_drift_score
3f0f5daf-0370-4287-89db-efe98ae8ece1,1.0,0.1111111111111111,1.0,221.13,221.13,0.0,75,1,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.1111111111111111,221.13,221.13,1.0,0.0,9.0,1.0,1.0,1.0,22.0,0.0,20.0,3,3.0,1,1,1,1,1,27,27,90,0.2065,0.0111,0.193,0.0789,T2,False,none,1.0,22.0,0.5,8.0,13.5,0.11111,3.166667
456c576f-15ce-4914-87a6-d7778b141170,2.0,0.2222222222222222,2.0,8108.91,4054.455,12.621856044179971,36,0,2.0,1.0,12.0,2.0,1.0,0.5,2.0,1.0,4.0,1.0,0.5,0.5,0.2222222222222222,4054.455,4063.38,0.5011006411465906,58.369166666666665,5.0,0.5,1.0,1.0,22.0,0.0,14.0,5,6.0,2,2,1,2,1,43,43,69,0.2545,0.0,0.086,0.0571,T2,False,none,0.5,22.0,0.25,7.5,14.333333,0.22222,2.75
f3ac4bb1-1855-4454-b93e-e09841d43528,3.0,0.3333333333333333,3.0,8522.89,2840.963333333333,629.2855361704519,36,1,1.0,3.0,11.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,0.3333333333333333,2840.963333333333,3561.57,0.4178829012224727,74.22027777777778,1.0,0.3333333333333333,3.0,0.3333333333333333,22.0,0.0,35.0,5,9.0,1,1,3,1,1,69,69,133,0.1685,0.015,0.242,0.0995,T2,False,none,1.0,7.333333,0.083333,8.0,34.5,0.99997,3.027778
88dc1e3b-b66b-475d-8f4e-29c410506caa,4.0,0.4444444444444444,4.0,12414.58,3103.645,2127.1866107372903,23,0,1.0,4.0,10.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,0.75,0.4444444444444444,3103.645,4947.92,0.39855718034762355,228.01388888888889,0.0,0.25,2.0,0.75,25.0,1.0,18.5,5,12.0,1,2,2,1,2,56,57,66,0.3217,0.0,0.1383,0.0816,T2,False,none,1.5,18.75,0.15,8.666667,28.0,0.592585,3.438889
8366c9df-f308-41aa-85e5-5acd25a22b2d,1.0,0.1111111111111111,1.0,1505.29,1505.29,0.0,91,0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.1111111111111111,1505.29,1505.29,1.0,0.0,4.0,0.0,1.0,1.0,29.0,0.0,12.0,3,3.0,1,1,1,1,1,36,36,90,0.2449,0.0,0.16,0.0677,T2,False,none,1.0,29.0,0.5,10.0,18.0,0.11111,3.833333
46d0d76b-b651-4e4f-bf30-d18811fcaade,4.0,0.4444444444444444,3.0,12744.5,3186.125,1411.6200208861685,84,0,3.0,1.3333333333333333,9.0,3.0,1.0,0.5,1.0,4.0,2.0,1.0,1.0,1.0,0.4444444444444444,3186.125,4408.43,0.3459084310879203,166.3775,0.0,0.75,1.0,1.0,20.0,3.0,47.0,5,12.0,3,1,1,3,1,38,39,80,0.2171,0.0125,0.1809,0.0448,T2,False,none,0.5,20.0,0.428571,7.0,9.5,0.44444,2.642857
6cc70c2c-3631-413b-aad2-a113ed221330,6.0,0.6666666666666666,3.0,11260.44,1876.74,1493.642962477981,65,1,3.0,2.0,10.0,3.0,1.0,0.5,2.0,3.0,4.0,2.0,1.0,0.8333333333333334,0.6666666666666666,1876.74,4311.25,0.3828669217188671,197.4475,4.0,0.16666666666666666,4.0,0.5,28.0,1.0,27.666666666666668,9,18.0,3,2,4,3,2,102,102,66,0.2862,0.0,0.1739,0.0673,T2,False,none,0.75,14.0,0.166667,10.0,25.5,1.333307,3.638889
c2d115af-2b0c-4626-a9b8-5325729a5230,7.0,0.7777777777777778,7.0,17377.59,2482.5128571428572,1149.4423295626782,59,1,2.0,3.5,10.0,2.0,1.0,0.5714285714285714,2.0,3.5,4.0,2.0,1.0,0.7142857142857143,0.7777777777777778,2482.5128571428572,3984.08,0.22926539295725126,221.3188888888889,3.0,0.2857142857142857,3.0,0.42857142857142855,20.0,2.0,64.71428571428571,7,21.0,2,2,3,2,2,69,70,103,0.138,0.0,0.1496,0.1267,T2,False,none,1.0,8.571429,0.095238,7.333333,23.0,1.814772,2.809524
e5259578-ebf8-42fb-88d7-966d43593b77,4.0,0.4444444444444444,4.0,11443.699999999999,2860.9249999999997,1619.861487524988,39,0,1.0,4.0,12.0,1.0,1.0,1.0,3.0,1.3333333333333333,7.0,3.0,1.0,0.5,0.4444444444444444,2860.9249999999997,4357.55,0.3807815654027981,162.9525,20.0,0.0,3.0,0.5,31.0,0.0,60.0,7,12.0,1,3,3,1,3,89,89,52,0.5271,0.0577,0.1026,0.0543,T2,False,none,2.0,15.5,0.1,10.666667,44.5,0.888871,4.255556
eb5de2a4-37f9-4d03-b471-b93274fc0f58,0.0,0.0,0.0,0.0,0.0,0.0,47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,T2,False,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2170b6f9-f3ce-46d7-8aa0-a51da7511d8f,1.0,0.1111111111111111,1.0,2467.39,2467.39,0.0,82,0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.1111111111111111,2467.39,2467.39,1.0,0.0,1.0,0.0,1.0,1.0,23.0,3.0,14.0,3,3.0,1,1,1,1,1,32,32,109,0.1797,0.0,0.1985,0.0683,T2,False,none,1.0,23.0,0.5,8.0,16.0,0.11111,3.166667
1042d3c9-1d2c-479c-9604-42216771d560,5.0,0.5555555555555556,4.0,13169.5,2633.9,1424.3016888637042,58,0,1.0,5.0,7.0,1.0,1.0,1.0,2.0,2.5,6.0,2.0,1.0,0.6,0.5555555555555556,2633.9,4599.11,0.34922434412847864,113.43444444444444,14.0,0.2,3.0,0.6,24.0,3.0,83.6,6,15.0,1,2,3,1,2,63,66,66,0.2406,0.0,0.0976,0.0381,T2,False,none,1.5,14.4,0.1,8.333333,31.5,0.92591,3.311111
a677c472-b87a-48fe-9fb6-5e3918cf5e7c,3.0,0.3333333333333333,2.0,8145.3,2715.1,2164.5554379825894,49,1,1.0,3.0,5.0,1.0,1.0,1.0,2.0,1.5,7.0,2.0,1.0,0.6666666666666666,0.3333333333333333,2715.1,4880.45,0.5991737566449363,31.25888888888889,10.0,0.6666666666666666,3.0,0.3333333333333333,21.0,2.0,41.0,6,9.0,1,2,3,1,2,63,63,103,0.138,0.0,0.1496,0.1267,T2,False,none,1.5,7.0,0.083333,7.666667,31.5,0.99997,3.083333
9e9bc84a-9f7a-493c-82e1-f42d354220f1,2.0,0.2222222222222222,2.0,3052.6800000000003,1526.3400000000001,1608.5547901144057,22,0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,1.0,0.2222222222222222,1526.3400000000001,2663.76,0.8725971932858996,93.50472222222223,2.0,0.5,1.0,1.0,17.0,1.0,86.0,3,6.0,1,1,1,1,1,29,30,89,0.1793,0.0,0.1827,0.125,T2,False,none,1.0,17.0,0.333333,6.0,14.5,0.22222,2.444444
80cc54b0-1ea2-4952-a6e4-5d91aaac61fe,2.0,0.2222222222222222,2.0,5344.79,2672.395,3060.2520829581995,61,0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,0.5,0.2222222222222222,2672.395,4836.32,0.9048662342206147,169.39166666666668,0.0,0.0,1.0,1.0,19.0,2.0,10.0,4,6.0,1,2,1,1,2,27,27,114,0.1396,0.0,0.1606,0.1401,T2,False,none,1.5,19.0,0.333333,6.666667,13.5,0.22222,2.833333
f7493d9e-c142-4580-8220-2c6cd4c7ba0b,2.0,0.2222222222222222,2.0,5721.97,2860.985,2253.881651828685,37,1,2.0,1.0,5.0,2.0,1.0,0.5,2.0,1.0,4.0,2.0,1.0,0.5,0.2222222222222222,2860.985,4454.72,0.7785290730290442,122.89555555555556,11.0,0.5,2.0,0.5,25.0,1.0,20.0,6,6.0,2,2,2,2,2,55,55,66,0.3217,0.0,0.1383,0.0816,T2,False,none,1.0,12.5,0.25,9.0,18.333333,0.444436,3.416667
498f15a4-b5e1-4816-b34a-46f560cb4c8d,5.0,0.5555555555555556,3.0,19366.74,3873.3480000000004,1069.8013178950566,57,1,1.0,5.0,7.0,1.0,1.0,1.0,3.0,1.6666666666666667,7.0,3.0,1.0,0.4,0.5555555555555556,3873.3480000000004,4862.68,0.2510840750689068,175.2213888888889,6.0,0.6,3.0,0.4,19.0,1.0,60.2,7,15.0,1,3,3,1,3,61,63,114,0.1396,0.0,0.1606,0.1401,T2,False,none,2.0,7.6,0.066667,7.0,30.5,1.388854,3.022222
1de77274-57ff-4034-8ed6-6ba286c8f17f,5.0,0.5555555555555556,4.0,10492.34,2098.468,563.9455598903144,86,0,2.0,2.5,10.0,2.0,1.0,0.8,2.0,2.5,4.0,2.0,1.0,0.8,0.5555555555555556,2098.468,3045.88,0.29029558706637415,182.2975,0.0,0.8,2.0,0.8,20.0,2.0,28.6,6,15.0,2,2,2,2,2,57,57,75,0.2032,0.0,0.1287,0.0684,T2,False,none,1.0,16.0,0.228571,7.0,19.0,0.694436,2.742857
2ce710f4-6f5a-4a04-9d18-d9989ac9836b,6.0,0.6666666666666666,4.0,12179.689999999999,2029.948333333333,2041.4490627141954,71,1,1.0,6.0,7.0,1.0,1.0,1.0,2.0,3.0,5.0,2.0,1.0,0.6666666666666666,0.6666666666666666,2029.948333333333,4987.49,0.4094923598219659,146.5727777777778,3.0,0.0,5.0,0.3333333333333333,25.0,1.0,36.166666666666664,8,18.0,1,2,5,1,2,105,109,120,0.1532,0.0,0.1757,0.1412,T2,False,none,1.5,8.333333,0.047619,9.0,52.5,1.99994,3.515873
64bce79f-c2ac-43e4-af58-70fce364bcf1,1.0,0.1111111111111111,1.0,789.86,789.86,0.0,77,0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.1111111111111111,789.86,789.86,1.0,0.0,18.0,0.0,1.0,1.0,17.0,1.0,68.0,3,3.0,1,1,1,1,1,26,26,103,0.138,0.0,0.1496,0.1267,T2,False,none,1.0,17.0,0.5,6.0,13.0,0.11111,2.5
5fb02aa5-97db-4116-a591-c86fac46b7c1,4.0,0.4444444444444444,4.0,10087.779999999999,2521.9449999999997,1603.0820554689851,51,0,1.0,4.0,6.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,0.75,0.4444444444444444,2521.9449999999997,3954.18,0.39197722392835693,177.70805555555555,8.0,0.5,3.0,0.5,18.0,1.0,62.75,6,12.0,1,2,3,1,2,57,58,90,0.2449,0.0,0.16,0.0677,T2,False,none,1.5,9.0,0.1,6.333333,28.5,0.888871,2.644444
06092ddc-aefa-4b34-89e4-48e2a28c3145,1.0,0.1111111111111111,1.0,555.3,555.3,0.0,52,1,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.1111111111111111,555.3,555.3,1.0,0.0,7.0,0.0,1.0,1.0,19.0,0.0,73.0,3,3.0,1,1,1,1,1,27,27,89,0.1793,0.0,0.1827,0.125,T2,False,none,1.0,19.0,0.5,7.0,13.5,0.11111,2.833333
1744a097-bd68-41b1-bd17-95287872d49f,2.0,0.2222222222222222,2.0,5250.65,2625.325,841.4499985441797,43,0,2.0,1.0,11.0,2.0,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.2222222222222222,2625.325,3220.32,0.6133183510612973,161.96055555555554,17.0,1.0,2.0,0.5,20.0,0.0,67.5,5,6.0,2,1,2,2,1,52,52,89,0.1793,0.0,0.1827,0.125,T2,False,none,0.666667,10.0,0.25,7.0,17.333333,0.444436,2.638889
5b17a25d-aca3-4943-8ba2-577fb8500b68,2.0,0.2222222222222222,2.0,4413.83,2206.915,2990.107090264494,45,1,1.0,2.0,11.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,0.5,0.5,0.2222222222222222,2206.915,4321.24,0.9790227534816701,34.045833333333334,4.0,0.0,2.0,0.5,20.0,2.0,46.0,5,6.0,1,2,2,1,1,44,44,90,0.2449,0.0,0.16,0.0677,T2,False,none,0.75,10.0,0.083333,7.166667,22.0,0.444436,2.666667
e09724a7-f52a-463e-afcc-866b66c9bf46,4.0,0.4444444444444444,4.0,8056.049999999999,2014.0124999999998,1864.393385713344,99,0,1.0,4.0,10.0,1.0,1.0,1.0,1.0,4.0,7.0,1.0,1.0,1.0,0.4444444444444444,2014.0124999999998,4575.24,0.5679259686819224,173.09972222222223,13.0,0.5,3.0,0.5,19.0,3.0,82.75,5,12.0,1,1,3,1,1,57,57,73,0.2873,0.0,0.1121,0.1053,T2,False,none,1.0,9.5,0.1,6.666667,28.5,0.888871,2.588889
3a596304-7835-4734-afe4-13d0f52cae07,6.0,0.6666666666666666,6.0,18037.55,3006.258333333333,1418.9874745806135,66,0,1.0,6.0,4.0,1.0,1.0,1.0,1.0,6.0,4.0,1.0,1.0,1.0,0.6666666666666666,3006.258333333333,4659.52,0.2583233310510574,185.7313888888889,0.0,0.3333333333333333,3.0,0.5,19.0,3.0,56.0,5,18.0,1,1,3,1,1,50,52,69,0.2545,0.0,0.086,0.0571,T2,False,none,1.0,9.5,0.071429,6.666667,25.0,1.333307,2.579365
bda163d8-c12f-4087-9dfb-17eb205fe053,0.0,0.0,0.0,0.0,0.0,0.0,81,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,T2,False,none,0.0,0.0,0.0,0.333333,0.0,0.0,0.111111
65266c9a-94fb-4787-9786-3581ca03c502,2.0,0.2222222222222222,2.0,4266.4400000000005,2133.2200000000003,2470.8290833645297,80,1,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,0.2222222222222222,2133.2200000000003,3880.36,0.909507692596169,27.9175,13.0,0.0,2.0,0.5,22.0,1.0,24.5,4,6.0,1,1,2,1,1,48,49,91,0.1866,0.0,0.1885,0.1103,T2,False,none,1.0,11.0,0.166667,8.0,24.0,0.444436,3.055556
28bb19e8-5832-42fa-ad11-7b4107e3e001,5.0,0.5555555555555556,4.0,9174.8,1834.9599999999998,1558.7738109969646,41,1,3.0,1.6666666666666667,12.0,3.0,1.0,0.6,2.0,2.5,4.0,2.0,1.0,0.6,0.5555555555555556,1834.9599999999998,4385.93,0.47804093822208665,163.21444444444444,0.0,0.4,3.0,0.6,25.0,1.0,69.8,8,15.0,3,2,3,3,2,90,91,133,0.1685,0.015,0.242,0.0995,T2,False,none,0.75,15.0,0.225,9.0,22.5,0.92591,3.325
7d43707c-af42-4247-b760-15a562f30123,3.0,0.3333333333333333,2.0,5047.97,1682.6566666666668,2026.9731791598363,67,0,2.0,1.5,8.0,2.0,1.0,0.6666666666666666,1.0,3.0,3.0,1.0,1.0,1.0,0.3333333333333333,1682.6566666666668,3995.82,0.7915696804854229,60.26555555555556,3.0,0.6666666666666666,2.0,0.6666666666666666,27.0,2.0,27.333333333333332,5,9.0,2,1,2,2,1,57,59,76,0.2582,0.0,0.1402,0.082,T2,False,none,0.666667,18.0,0.266667,9.333333,19.0,0.499993,3.422222
aaf5bbd6-a5d2-488d-9209-83db2d4613b6,3.0,0.3333333333333333,2.0,11563.58,3854.5266666666666,577.1812893999019,88,0,1.0,3.0,6.0,1.0,1.0,1.0,2.0,1.5,3.0,2.0,1.0,0.6666666666666666,0.3333333333333333,3854.5266666666666,4238.81,0.3665655445804846,139.52166666666668,0.0,1.0,2.0,0.6666666666666666,23.0,3.0,26.666666666666668,5,9.0,1,2,2,1,2,52,52,109,0.1797,0.0,0.1985,0.0683,T2,False,none,1.5,15.333333,0.166667,8.0,26.0,0.499993,3.222222
1e95a7fb-bbf5-4e48-b8fd-145fbe289e67,3.0,0.3333333333333333,3.0,6372.049999999999,2124.0166666666664,2126.7593782403624,53,0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,0.3333333333333333,2124.0166666666664,4291.45,0.6734802771478567,127.09694444444445,2.0,0.6666666666666666,1.0,1.0,22.0,0.0,14.0,3,9.0,1,1,1,1,1,26,26,69,0.2545,0.0,0.086,0.0571,T2,False,none,1.0,22.0,0.25,7.666667,13.0,0.33333,2.972222
7e06b099-2bbd-4790-9ae6-ec1c15cc053b,0.0,0.0,0.0,0.0,0.0,0.0,66,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,T2,False,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6386118f-ebb4-4114-ae83-80d9c7005825,6.0,0.6666666666666666,5.0,19388.0,3231.3333333333335,1748.64275395138,37,1,1.0,6.0,11.0,1.0,1.0,1.0,1.0,6.0,4.0,1.0,1.0,1.0,0.6666666666666666,3231.3333333333335,4952.65,0.25544924695688054,108.36083333333333,1.0,0.16666666666666666,2.0,0.6666666666666666,20.0,2.0,41.666666666666664,4,18.0,1,1,2,1,1,48,48,114,0.1396,0.0,0.1606,0.1401,T2,False,none,1.0,13.333333,0.095238,7.333333,24.0,0.999985,2.809524
56bf4430-eb2e-407d-b068-f5cf1eeafc1d,3.0,0.3333333333333333,2.0,8658.54,2886.1800000000003,1746.9688672955797,54,1,1.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,9.0,1.0,1.0,1.0,0.3333333333333333,2886.1800000000003,4798.17,0.5541546265305698,70.9113888888889,14.0,0.3333333333333333,2.0,0.6666666666666666,25.0,1.0,75.66666666666667,4,9.0,1,1,2,1,1,52,52,111,0.1666,0.018,0.1857,0.1152,T2,False,none,1.0,16.666667,0.166667,9.0,26.0,0.499993,3.388889
e47d0be4-e7d5-4eba-9b80-c7e49db2b281,5.0,0.5555555555555556,3.0,9974.81,1994.962,683.2332638052688,97,1,2.0,2.5,7.0,2.0,1.0,0.6,1.0,5.0,2.0,1.0,1.0,1.0,0.5555555555555556,1994.962,2975.75,0.2983264844142395,65.32583333333334,16.0,0.6,4.0,0.4,26.0,0.0,45.2,7,15.0,2,1,4,2,1,91,91,69,0.2545,0.0,0.086,0.0571,T2,False,none,0.666667,10.4,0.114286,9.333333,30.333333,1.388854,3.371429
7abe0de7-1f1a-45a7-8136-7af11070d3f2,6.0,0.6666666666666666,4.0,17821.280000000002,2970.2133333333336,1414.2170023962613,96,0,1.0,6.0,9.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,1.0,0.6666666666666666,0.6666666666666666,2970.2133333333336,4486.92,0.2517731610748498,116.70222222222222,9.0,0.3333333333333333,2.0,0.8333333333333334,19.0,1.0,24.166666666666668,5,18.0,1,2,2,1,2,45,45,91,0.1866,0.0,0.1885,0.1103,T2,False,none,1.5,15.833333,0.119048,6.666667,22.5,0.79999,2.761905
7d654f79-57b9-4c89-957b-85129b149174,1.0,0.1111111111111111,1.0,881.99,881.99,0.0,43,1,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.1111111111111111,881.99,881.99,1.0,0.0,8.0,1.0,1.0,1.0,20.0,2.0,65.0,3,3.0,1,1,1,1,1,29,29,69,0.2545,0.0,0.086,0.0571,T2,False,none,1.0,20.0,0.5,7.333333,14.5,0.11111,2.944444
71ab5897-2eaa-46b0-bbe5-58d046f06724,4.0,0.4444444444444444,3.0,11743.650000000001,2935.9125000000004,1217.6337307629362,92,1,2.0,2.0,4.0,2.0,1.0,0.75,2.0,2.0,4.0,2.0,1.0,0.75,0.4444444444444444,2935.9125000000004,4387.25,0.3735848735273956,50.89944444444444,6.0,0.0,3.0,0.5,20.0,2.0,47.0,7,12.0,2,2,3,2,2,64,65,114,0.1396,0.0,0.1606,0.1401,T2,False,none,1.0,10.0,0.166667,7.333333,21.333333,0.888871,2.833333
6f5ab90a-4a6f-4049-a910-a022a2848d31,4.0,0.4444444444444444,4.0,10217.09,2554.2725,1175.8660092424082,62,1,3.0,1.3333333333333333,11.0,3.0,1.0,0.5,1.0,4.0,5.0,1.0,1.0,1.0,0.4444444444444444,2554.2725,3689.28,0.36108911637266583,174.19055555555556,0.0,0.5,2.0,0.5,20.0,0.0,14.0,6,12.0,3,1,2,3,1,62,64,89,0.1793,0.0,0.1827,0.125,T2,False,none,0.5,10.0,0.214286,7.333333,15.5,0.888871,2.68254
55e86d42-2efb-4199-b42e-109ec9b68230,3.0,0.3333333333333333,3.0,7546.469999999999,2515.49,2197.7283977097804,29,1,2.0,1.5,7.0,2.0,1.0,0.6666666666666666,1.0,3.0,5.0,1.0,1.0,1.0,0.3333333333333333,2515.49,4256.2,0.5639987967884322,165.73833333333334,9.0,1.0,2.0,0.6666666666666666,23.0,3.0,49.666666666666664,5,9.0,2,1,2,2,1,49,50,109,0.1797,0.0,0.1985,0.0683,T2,False,none,0.666667,15.333333,0.266667,8.333333,16.333333,0.499993,3.088889
46894953-f5cb-454c-ae6f-72d510570f2b,3.0,0.3333333333333333,3.0,5799.0,1933.0,1714.700800402216,25,0,1.0,3.0,10.0,1.0,1.0,1.0,2.0,1.5,6.0,2.0,1.0,0.6666666666666666,0.3333333333333333,1933.0,3872.88,0.6678530781169167,70.87555555555555,0.0,0.6666666666666666,2.0,0.6666666666666666,21.0,1.0,71.0,5,9.0,1,2,2,1,2,52,52,114,0.1396,0.0,0.1606,0.1401,T2,False,none,1.5,14.0,0.166667,7.333333,26.0,0.499993,3.0
8d45ab73-164c-4871-b56c-1567811104bc,1.0,0.1111111111111111,1.0,1785.49,1785.49,0.0,41,0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.1111111111111111,1785.49,1785.49,1.0,0.0,14.0,0.0,1.0,1.0,13.0,2.0,32.0,3,3.0,1,1,1,1,1,20,20,75,0.2032,0.0,0.1287,0.0684,T2,False,none,1.0,13.0,0.5,4.666667,10.0,0.11111,2.055556
9a812db1-d82b-45d5-8a29-a7e66c8c3238,3.0,0.3333333333333333,3.0,3708.66,1236.22,1239.90941882865,41,1,1.0,3.0,8.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.3333333333333333,1236.22,2654.9,0.7158650294176334,220.04722222222222,1.0,0.3333333333333333,3.0,0.3333333333333333,29.0,0.0,30.666666666666668,5,9.0,1,1,3,1,1,74,76,90,0.2449,0.0,0.16,0.0677,T2,False,none,1.0,9.666667,0.083333,10.333333,37.0,0.99997,3.805556
ea53de2d-10b7-408f-8988-019e4dec21c4,15.0,1.6666666666666667,9.0,28852.34,1923.4893333333334,1026.7670796761388,72,0,2.0,7.5,12.0,2.0,1.0,0.6666666666666666,5.0,3.0,5.0,5.0,1.0,0.4,1.6666666666666667,1923.4893333333334,4241.57,0.14700956664173512,194.35305555555556,8.0,0.3333333333333333,4.0,0.6666666666666666,25.0,0.0,34.733333333333334,11,45.0,2,5,4,2,5,106,112,80,0.2171,0.0125,0.1809,0.0448,T2,True,cluster_001,2.0,16.666667,0.078431,8.666667,35.333333,2.499963,3.581699
2a37e3b8-2682-487b-ae58-a6ab214bb117,3.0,0.3333333333333333,3.0,10087.1,3362.366666666667,668.5756042014497,88,1,2.0,1.5,9.0,2.0,1.0,0.6666666666666666,1.0,3.0,5.0,1.0,1.0,1.0,0.3333333333333333,3362.366666666667,3965.76,0.39315164913602524,102.40861111111111,0.0,0.0,3.0,0.3333333333333333,26.0,0.0,63.666666666666664,6,9.0,2,1,3,2,1,75,79,73,0.2873,0.0,0.1121,0.1053,T2,False,none,0.666667,8.666667,0.133333,9.333333,25.0,0.99997,3.377778
1006a71e-1cc7-44e7-b9e1-2f0f84ea9393,3.0,0.3333333333333333,2.0,9329.82,3109.94,1864.0412591195504,38,0,2.0,1.5,8.0,2.0,1.0,0.6666666666666666,2.0,1.5,4.0,1.0,0.5,0.6666666666666666,0.3333333333333333,3109.94,4282.7,0.459033507613223,32.01305555555555,7.0,0.6666666666666666,2.0,0.6666666666666666,28.0,3.0,40.333333333333336,6,9.0,2,2,2,2,1,54,54,99,0.2214,0.0,0.1818,0.1046,T2,False,none,0.5,18.666667,0.133333,9.5,18.0,0.499993,3.377778
b14dee06-97e2-4522-a89d-ce6f6003a3e1,1.0,0.1111111111111111,1.0,2436.25,2436.25,0.0,51,0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.1111111111111111,2436.25,2436.25,1.0,0.0,21.0,0.0,1.0,1.0,22.0,1.0,25.0,3,3.0,1,1,1,1,1,27,27,133,0.1685,0.015,0.242,0.0995,T2,False,none,1.0,22.0,0.5,7.666667,13.5,0.11111,3.055556
17af8ca9-819f-466c-826d-f9b338a9a961,5.0,0.5555555555555556,4.0,17190.09,3438.018,1537.6967938023413,74,1,1.0,5.0,9.0,1.0,1.0,1.0,2.0,2.5,7.0,2.0,1.0,0.6,0.5555555555555556,3438.018,4397.49,0.25581541457898127,194.08555555555554,0.0,0.6,2.0,0.8,19.0,1.0,23.4,5,15.0,1,2,2,1,2,47,47,114,0.1396,0.0,0.1606,0.1401,T2,False,none,1.5,15.2,0.133333,7.0,23.5,0.694436,2.877778
c0aed7cb-8ceb-48a5-af9a-46e386478d46,2.0,0.2222222222222222,2.0,3325.5499999999997,1662.7749999999999,1538.9401275065898,51,1,1.0,2.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.2222222222222222,1662.7749999999999,2750.97,0.8272225646885477,30.884722222222223,13.0,0.5,2.0,0.5,26.0,1.0,66.0,4,6.0,1,1,2,1,1,53,54,73,0.2873,0.0,0.1121,0.1053,T2,False,none,1.0,13.0,0.166667,9.333333,26.5,0.444436,3.5
eea7eb34-45f0-40f4-a2de-98cbdbcdf1c2,2.0,0.2222222222222222,2.0,8122.86,4061.43,795.0425804949064,64,1,2.0,1.0,5.0,2.0,1.0,0.5,2.0,1.0,7.0,2.0,1.0,0.5,0.2222222222222222,4061.43,4623.61,0.5692096133627811,113.48583333333333,4.0,0.5,1.0,1.0,31.0,0.0,58.0,5,6.0,2,2,1,2,2,44,46,116,0.1649,0.0086,0.1597,0.0888,T2,False,none,1.0,31.0,0.5,11.0,14.666667,0.22222,4.166667
