phase,account_node,account_id,is_fraud_account,degree,weighted_degree,connected_device_count,connected_ip_count,connected_merchant_count,shared_device_count,shared_ip_count,proj_degree,proj_weighted_degree,community_id_louvain,community_id_lpa
T1,account:314c67de-ee10-424b-8be9-5d58f3bcc023,314c67de-ee10-424b-8be9-5d58f3bcc023,False,5,21.0,1,2,2,1,2,57,57,15,0
T1,account:7b4ccae5-9894-47f0-8bdf-2432f789525f,7b4ccae5-9894-47f0-8bdf-2432f789525f,False,3,9.0,1,1,1,1,1,28,28,15,0
T1,account:7cc1e549-9375-4c1c-b911-92abe16bb4ca,7cc1e549-9375-4c1c-b911-92abe16bb4ca,False,5,6.0,2,1,2,2,1,52,52,71,0
T1,account:a425c435-a096-4bd0-83df-478fe13888f4,a425c435-a096-4bd0-83df-478fe13888f4,False,6,12.0,1,3,2,1,3,58,58,17,0
T1,account:83351da1-4357-47b2-ab6e-21931082da46,83351da1-4357-47b2-ab6e-21931082da46,False,5,12.0,2,1,2,2,1,52,53,28,0
T1,account:25852129-7675-4f45-ad67-d76d9c71e735,25852129-7675-4f45-ad67-d76d9c71e735,False,5,9.0,2,2,1,2,0,33,33,11,0
T1,account:32feabff-d324-47ed-80af-8e446d8d4eab,32feabff-d324-47ed-80af-8e446d8d4eab,False,4,6.0,1,1,2,1,1,51,51,23,0
T1,account:ab0c56e7-b746-4a08-b74f-595892413790,ab0c56e7-b746-4a08-b74f-595892413790,False,3,3.0,1,1,1,1,1,21,21,63,0
T1,account:1c6f19fc-273d-42f3-a93e-99ec8a2a6533,1c6f19fc-273d-42f3-a93e-99ec8a2a6533,False,6,9.0,2,2,2,2,2,42,42,71,0
T1,account:d4f2dad2-19cb-4aa9-a78f-fb7d90b729c0,d4f2dad2-19cb-4aa9-a78f-fb7d90b729c0,False,5,9.0,2,1,2,2,1,47,47,81,0
T1,account:e832d28e-fb48-4786-8245-9542cfa327b4,e832d28e-fb48-4786-8245-9542cfa327b4,False,3,3.0,1,1,1,1,1,26,27,11,0
T1,account:c5910c33-748a-47b5-84f7-7920dc43060a,c5910c33-748a-47b5-84f7-7920dc43060a,False,5,12.0,2,2,1,2,1,29,30,28,0
T1,account:9c693622-73fb-4da9-b593-e10c4efaf41e,9c693622-73fb-4da9-b593-e10c4efaf41e,False,4,15.0,1,1,2,1,1,57,58,33,0
T1,account:9960792a-6310-4c71-a034-44526907a279,9960792a-6310-4c71-a034-44526907a279,False,5,9.0,2,1,2,2,1,63,63,76,0
T1,account:f96f6949-5536-4103-93c2-56dbc15cee67,f96f6949-5536-4103-93c2-56dbc15cee67,False,8,18.0,2,2,4,2,2,89,92,11,0
T1,account:ae7f1229-b421-41d9-a394-d496b7f5b0af,ae7f1229-b421-41d9-a394-d496b7f5b0af,False,7,12.0,3,2,2,3,2,82,84,73,0
T1,account:b2c06a74-8964-4d23-98fb-453cc943dd4c,b2c06a74-8964-4d23-98fb-453cc943dd4c,False,5,21.0,1,2,2,1,2,55,56,17,0
T1,account:c7ef1e27-fe5b-4987-9ffb-75468c849caa,c7ef1e27-fe5b-4987-9ffb-75468c849caa,False,3,6.0,1,1,1,1,1,32,32,71,0
T1,account:90e0d74c-5861-4d44-974b-467451c639fd,90e0d74c-5861-4d44-974b-467451c639fd,False,9,21.0,2,3,4,2,3,102,103,17,0
T1,account:f5154a7e-1e3b-43e2-92fd-28fd80f9f2b1,f5154a7e-1e3b-43e2-92fd-28fd80f9f2b1,False,3,3.0,1,1,1,1,1,27,27,73,0
T1,account:93bfdcb5-dd57-4aef-a87f-c0c0bfd2be99,93bfdcb5-dd57-4aef-a87f-c0c0bfd2be99,False,0,0.0,0,0,0,0,0,0,0,19,17
T1,account:9b4c3640-bfdd-4c58-a0ea-766b938489b1,9b4c3640-bfdd-4c58-a0ea-766b938489b1,False,4,24.0,2,1,1,2,1,24,25,78,0
T1,account:c3faceb5-428a-4219-93cc-14276e816b84,c3faceb5-428a-4219-93cc-14276e816b84,False,6,15.0,3,1,2,3,1,62,63,48,0
T1,account:b158d335-26de-452d-a6ff-4698cdb3ef2d,b158d335-26de-452d-a6ff-4698cdb3ef2d,False,6,12.0,3,1,2,3,1,70,71,48,0
T1,account:de9028e0-e5e2-43d6-9447-24f1457ee40b,de9028e0-e5e2-43d6-9447-24f1457ee40b,False,4,6.0,2,1,1,2,1,34,34,75,0
T1,account:a2db57ab-cdd8-48b2-baf4-f09d602e3bc8,a2db57ab-cdd8-48b2-baf4-f09d602e3bc8,False,3,6.0,1,1,1,1,1,34,34,17,0
T1,account:ac129371-cc34-4f37-9112-776ef00011d5,ac129371-cc34-4f37-9112-776ef00011d5,False,6,12.0,2,1,3,2,1,65,66,17,0
T1,account:291e9a56-8264-43a9-a270-4d03d99434f4,291e9a56-8264-43a9-a270-4d03d99434f4,False,6,24.0,3,1,2,3,1,56,56,78,0
T1,account:44d18764-5d88-4ed1-857d-44d76e7bd746,44d18764-5d88-4ed1-857d-44d76e7bd746,False,6,12.0,1,2,3,1,2,83,83,77,0
T1,account:0962ca21-402f-4572-a7dd-8537f858f55a,0962ca21-402f-4572-a7dd-8537f858f55a,False,6,18.0,2,1,3,2,1,84,85,77,0
T1,account:4fef2a2f-e23f-4a34-80c7-130ad2beb02c,4fef2a2f-e23f-4a34-80c7-130ad2beb02c,False,3,3.0,1,1,1,1,1,34,36,58,0
T1,account:8bec21c8-7d65-4f9f-ac0c-bbfb765c5d65,8bec21c8-7d65-4f9f-ac0c-bbfb765c5d65,False,4,6.0,1,2,1,1,2,29,30,78,0
T1,account:f12c95e8-35ef-4c83-9342-5f0c19249529,f12c95e8-35ef-4c83-9342-5f0c19249529,False,5,6.0,1,2,2,1,2,52,52,78,0
T1,account:ab8c0c5d-125f-467a-89f9-678778862cbf,ab8c0c5d-125f-467a-89f9-678778862cbf,False,6,12.0,2,1,3,2,1,69,69,50,0
T1,account:428c9ce7-79e3-448b-96bb-4888ea821ee1,428c9ce7-79e3-448b-96bb-4888ea821ee1,False,4,15.0,1,2,1,1,2,24,24,75,0
T1,account:a308b44d-4603-4c82-8849-7c367cc5201e,a308b44d-4603-4c82-8849-7c367cc5201e,False,5,6.0,2,2,1,2,2,44,44,71,0
T1,account:983f6340-f3a2-44ad-a829-a2edb44d7140,983f6340-f3a2-44ad-a829-a2edb44d7140,False,8,15.0,2,2,4,2,2,94,97,23,0
T1,account:dc045a5b-2a1a-4e25-9888-0932ba48c41e,dc045a5b-2a1a-4e25-9888-0932ba48c41e,False,0,0.0,0,0,0,0,0,0,0,20,18
T1,account:c5b82da8-5c9e-415b-8b4f-3c5b48bdb2a1,c5b82da8-5c9e-415b-8b4f-3c5b48bdb2a1,False,6,12.0,2,2,2,2,2,46,46,11,0
T1,account:06b9d0e8-ce74-4b12-957b-edd6712c23bd,06b9d0e8-ce74-4b12-957b-edd6712c23bd,False,6,9.0,2,2,2,2,2,61,63,15,0
T1,account:522dc194-031d-4213-b837-357b31517cb7,522dc194-031d-4213-b837-357b31517cb7,False,3,3.0,1,1,1,1,1,26,26,75,0
T1,account:3bfcd3bc-2ec1-4251-b5d4-5b22e7dfd072,3bfcd3bc-2ec1-4251-b5d4-5b22e7dfd072,False,6,21.0,1,2,3,1,2,67,68,58,0
T1,account:96a82efb-2fed-4325-8513-73ff7693d276,96a82efb-2fed-4325-8513-73ff7693d276,False,5,9.0,2,1,2,2,1,51,51,94,0
T1,account:b2b5f9b7-4b00-47fb-b0d9-c44d1a31f7f8,b2b5f9b7-4b00-47fb-b0d9-c44d1a31f7f8,False,3,6.0,1,1,1,1,1,35,35,78,0
T1,account:8fa3e4e8-9086-48c6-9321-1a7d8a497532,8fa3e4e8-9086-48c6-9321-1a7d8a497532,False,4,9.0,1,2,1,1,2,31,31,71,0
T1,account:2b682769-722d-4f4b-ba31-f90d53df55e4,2b682769-722d-4f4b-ba31-f90d53df55e4,False,6,12.0,1,2,3,1,2,72,72,77,0
T1,account:6af11621-1e6d-47a4-b601-8cb10f5f2ff1,6af11621-1e6d-47a4-b601-8cb10f5f2ff1,False,4,6.0,1,1,2,1,1,51,52,17,0
T1,account:5c402a7d-65a4-43a0-87f2-527cc69fef4c,5c402a7d-65a4-43a0-87f2-527cc69fef4c,False,3,6.0,1,1,1,1,1,27,27,63,0
T1,account:839f53a7-027d-4c5e-925b-55d473e58489,839f53a7-027d-4c5e-925b-55d473e58489,False,3,3.0,1,1,1,1,1,40,40,33,0
T1,account:0849e839-648f-43cc-8402-e87dab49f02f,0849e839-648f-43cc-8402-e87dab49f02f,False,3,6.0,1,1,1,1,1,38,38,17,0
T1,account:bb3674bf-1417-4695-a918-02cf3bcc4799,bb3674bf-1417-4695-a918-02cf3bcc4799,False,3,3.0,1,1,1,1,1,22,22,68,0
T1,account:bf2641e3-25ae-4d92-a021-33bd2bae7ebf,bf2641e3-25ae-4d92-a021-33bd2bae7ebf,False,3,6.0,1,1,1,1,1,34,34,33,0
T1,account:ee0ecbcd-a608-45e7-9286-54370fae86e9,ee0ecbcd-a608-45e7-9286-54370fae86e9,False,5,9.0,2,1,2,2,1,51,52,50,0
T1,account:e30a8315-d571-4534-a1a4-49dc9ec71d9f,e30a8315-d571-4534-a1a4-49dc9ec71d9f,False,4,9.0,2,1,1,2,1,27,27,75,0
T1,account:6d2e45ba-b8b3-4c7d-9b87-39b2535d3d41,6d2e45ba-b8b3-4c7d-9b87-39b2535d3d41,False,4,6.0,1,2,1,1,2,37,37,50,0
T1,account:cd31a2eb-9179-4a06-b033-f55534b8e416,cd31a2eb-9179-4a06-b033-f55534b8e416,False,4,12.0,1,2,1,1,2,33,33,75,0
T1,account:ec1be690-fd30-4377-ab43-9faf3c855f85,ec1be690-fd30-4377-ab43-9faf3c855f85,False,6,12.0,1,3,2,1,3,69,69,23,0
T1,account:66616408-7295-45b4-ba60-2ba689d497fd,66616408-7295-45b4-ba60-2ba689d497fd,False,6,6.0,2,2,2,2,1,52,52,23,0
T1,account:9130c333-3f78-4655-8fa7-910c791e1d8a,9130c333-3f78-4655-8fa7-910c791e1d8a,False,3,3.0,1,1,1,1,1,34,34,75,0
T1,account:ae8f9988-55a4-4e3c-b474-95b915b5ffa8,ae8f9988-55a4-4e3c-b474-95b915b5ffa8,False,5,9.0,1,2,2,1,2,55,56,17,0
T1,account:fae8a93b-fff9-4eec-ba5a-56b42909ef85,fae8a93b-fff9-4eec-ba5a-56b42909ef85,False,5,9.0,2,2,1,2,2,33,33,94,0
T1,account:6cd1e752-26e2-42d8-879a-51d8b9bc4eeb,6cd1e752-26e2-42d8-879a-51d8b9bc4eeb,False,6,12.0,1,3,2,1,3,61,61,94,0
T1,account:1e70420f-1695-4c52-9b2c-914bc70d5a6d,1e70420f-1695-4c52-9b2c-914bc70d5a6d,False,6,12.0,3,1,2,3,1,67,68,94,0
T1,account:fd19be4a-a787-499e-a03c-c8b2b31287d3,fd19be4a-a787-499e-a03c-c8b2b31287d3,False,6,12.0,2,2,2,2,2,57,57,82,0
T1,account:1d51f3e9-c339-4927-9776-2e8e17e02bc0,1d51f3e9-c339-4927-9776-2e8e17e02bc0,False,6,9.0,2,1,3,2,1,81,81,75,0
T1,account:b4749a48-0339-445a-9daf-6be2e9f35382,b4749a48-0339-445a-9daf-6be2e9f35382,False,3,9.0,1,1,1,1,1,43,43,77,0
T1,account:812c6312-d668-42db-8dbc-f96ce9bf2223,812c6312-d668-42db-8dbc-f96ce9bf2223,False,5,12.0,1,1,3,1,1,69,70,15,0
T1,account:6b5b17f8-b7f5-4ba9-8f2b-eb7ca1dfaf71,6b5b17f8-b7f5-4ba9-8f2b-eb7ca1dfaf71,False,0,0.0,0,0,0,0,0,0,0,21,19
T1,account:3db576d6-1d74-4347-a214-70e71884e540,3db576d6-1d74-4347-a214-70e71884e540,False,6,9.0,2,1,3,2,1,79,79,50,0
T1,account:db4a901c-26b4-411a-a6a3-033dd05e545a,db4a901c-26b4-411a-a6a3-033dd05e545a,False,3,3.0,1,1,1,1,1,29,29,58,0
T1,account:0ac21ada-d322-4041-91fa-e0865947dcd8,0ac21ada-d322-4041-91fa-e0865947dcd8,False,5,9.0,1,1,3,1,1,78,79,33,0
T1,account:9c4436f5-b25f-454d-a770-8f40f6ef1163,9c4436f5-b25f-454d-a770-8f40f6ef1163,False,7,18.0,2,2,3,2,1,86,87,50,0
T1,account:eeb28752-dadb-494c-b1b6-f21e84dafede,eeb28752-dadb-494c-b1b6-f21e84dafede,False,5,18.0,1,2,2,1,2,56,56,81,0
T1,account:2a170708-aca2-464b-8524-b613d99c2e38,2a170708-aca2-464b-8524-b613d99c2e38,False,4,18.0,1,1,2,1,1,38,38,82,0
T1,account:e1b737a3-d7df-4e8e-8c58-e2f796d93116,e1b737a3-d7df-4e8e-8c58-e2f796d93116,False,6,18.0,1,3,2,1,3,56,56,71,0
T1,account:3f34b4f5-13ad-4a44-9442-61a5f0b9f17a,3f34b4f5-13ad-4a44-9442-61a5f0b9f17a,False,6,9.0,1,2,3,1,2,65,66,78,0
T1,account:acea5cbb-2c21-4dd9-912a-667d3b0ae3e2,acea5cbb-2c21-4dd9-912a-667d3b0ae3e2,False,3,6.0,1,1,1,1,1,25,25,94,0
T1,account:f6561f2d-45cf-4cd6-be78-5692193e1f0f,f6561f2d-45cf-4cd6-be78-5692193e1f0f,False,6,12.0,2,3,1,2,3,49,49,11,0
T1,account:05e981d4-fc36-466e-926d-9a530c1abd53,05e981d4-fc36-466e-926d-9a530c1abd53,False,8,15.0,2,3,3,2,3,81,81,58,0
T1,account:446fd582-097f-46ad-8fc2-741854fd17f0,446fd582-097f-46ad-8fc2-741854fd17f0,False,5,12.0,2,1,2,2,1,45,46,75,0
T1,account:31fdb1f4-43b7-4d23-b367-e7e406742a57,31fdb1f4-43b7-4d23-b367-e7e406742a57,False,6,9.0,2,1,3,2,1,67,67,76,0
T1,account:4cdbc13b-86f9-420e-8511-385adadc5be5,4cdbc13b-86f9-420e-8511-385adadc5be5,False,8,15.0,1,3,4,1,3,96,96,50,0
T1,account:1b0d6644-f33c-418f-a38d-8d5edd1a12c3,1b0d6644-f33c-418f-a38d-8d5edd1a12c3,False,6,15.0,3,2,1,3,2,52,52,78,0
T1,account:2ae99cb7-d0d6-4fbc-a975-c9772058c5b0,2ae99cb7-d0d6-4fbc-a975-c9772058c5b0,False,6,12.0,2,1,3,2,1,70,70,15,0
T1,account:eb32bc63-1a43-4854-9d1f-bd27865db5cb,eb32bc63-1a43-4854-9d1f-bd27865db5cb,False,4,9.0,1,1,2,1,1,47,47,63,0
T1,account:c32cac24-213f-4070-8fae-3494fffb3de5,c32cac24-213f-4070-8fae-3494fffb3de5,False,5,12.0,1,1,3,1,1,66,66,73,0
T1,account:1e500105-a51d-4298-8c92-3bdb5de5bab7,1e500105-a51d-4298-8c92-3bdb5de5bab7,False,4,6.0,2,1,1,2,1,32,32,94,0
T1,account:533b2911-3f9b-4d1b-b78f-45ffb5b6d03f,533b2911-3f9b-4d1b-b78f-45ffb5b6d03f,False,6,6.0,2,2,2,2,1,52,53,28,0
T1,account:10b6765c-7b30-48a4-98b0-f430ad2d4d84,10b6765c-7b30-48a4-98b0-f430ad2d4d84,False,3,9.0,1,1,1,1,1,16,16,50,0
T1,account:97519f59-c667-4a34-bf9a-3bd204b3c0d4,97519f59-c667-4a34-bf9a-3bd204b3c0d4,False,6,24.0,1,1,4,1,1,86,86,28,0
T1,account:a5394db9-5a14-4e92-9168-242c73716d1b,a5394db9-5a14-4e92-9168-242c73716d1b,False,7,9.0,2,2,3,2,1,68,69,63,0
T1,account:8745b95d-2b14-4bb2-ad7b-580f8c521ebb,8745b95d-2b14-4bb2-ad7b-580f8c521ebb,False,8,12.0,2,2,4,2,2,81,84,94,0
T1,account:ce816121-6f5f-469e-a9a1-6f8f58c1ffc4,ce816121-6f5f-469e-a9a1-6f8f58c1ffc4,False,5,15.0,1,2,2,1,2,47,47,11,0
T1,account:15da53aa-40d4-47aa-a030-7a674ea8a042,15da53aa-40d4-47aa-a030-7a674ea8a042,False,7,21.0,1,2,4,1,1,90,90,77,0
T1,account:4e4d402f-250d-4f6d-b370-d8aca43ef395,4e4d402f-250d-4f6d-b370-d8aca43ef395,False,4,9.0,1,1,2,1,1,49,49,78,0
T1,account:061c6829-b20d-422d-aa8e-82d040103046,061c6829-b20d-422d-aa8e-82d040103046,False,6,12.0,2,1,3,2,1,82,84,75,0
T1,account:3ada47ea-d30c-4b9a-a997-3db0ffb730ed,3ada47ea-d30c-4b9a-a997-3db0ffb730ed,False,9,18.0,4,1,4,4,1,94,95,94,0
T1,account:9703592b-b483-40ab-88cc-5d15f408a78e,9703592b-b483-40ab-88cc-5d15f408a78e,False,5,12.0,2,1,2,2,1,51,51,77,0
T1,account:001f5e68-0555-4309-9eb5-3bcd86956639,001f5e68-0555-4309-9eb5-3bcd86956639,False,5,9.0,1,2,2,1,2,46,46,68,0
T1,account:e53355c4-eb1b-4a00-8b22-42b14cb678ca,e53355c4-eb1b-4a00-8b22-42b14cb678ca,False,6,12.0,2,1,3,2,1,68,68,76,0
T1,account:de3d14ba-c387-415b-82ea-19debde48985,de3d14ba-c387-415b-82ea-19debde48985,False,6,15.0,2,2,2,2,2,49,50,48,0
T1,account:8e815c90-626b-43af-8200-3d98207b6524,8e815c90-626b-43af-8200-3d98207b6524,False,7,18.0,2,4,1,2,4,38,38,58,0
T1,account:6c90af54-d8d1-45cd-a810-ac0e3d44d644,6c90af54-d8d1-45cd-a810-ac0e3d44d644,False,5,12.0,1,1,3,1,1,68,69,71,0
T1,account:3ec7dbc4-f4a5-4008-ad85-fe0daf1ed8ca,3ec7dbc4-f4a5-4008-ad85-fe0daf1ed8ca,False,3,12.0,1,1,1,1,1,21,21,75,0
T1,account:144118f4-6fa5-45ad-b208-d4bccb3657e6,144118f4-6fa5-45ad-b208-d4bccb3657e6,False,6,9.0,2,2,2,2,2,57,58,63,0
T1,account:a2a0ca8a-4125-43d9-a7b4-6fe5c49b4588,a2a0ca8a-4125-43d9-a7b4-6fe5c49b4588,False,4,6.0,1,1,2,1,1,49,49,33,0
T1,account:2759d97e-119f-4b6b-8049-3e06593555de,2759d97e-119f-4b6b-8049-3e06593555de,False,7,30.0,2,2,3,2,2,88,88,58,0
T1,account:fbc5e7be-fffe-4f97-9c4c-7c8543a7895f,fbc5e7be-fffe-4f97-9c4c-7c8543a7895f,False,4,6.0,1,2,1,1,2,44,44,23,0
T1,account:7769497d-a8b1-42ba-bc25-fc8f09920e4b,7769497d-a8b1-42ba-bc25-fc8f09920e4b,False,6,9.0,2,2,2,2,2,57,57,17,0
T1,account:10ba887b-c9b3-490b-93b4-cdeb6957e758,10ba887b-c9b3-490b-93b4-cdeb6957e758,False,5,9.0,2,2,1,2,2,43,44,17,0
T1,account:c1260e65-b61b-4901-925d-403a23564668,c1260e65-b61b-4901-925d-403a23564668,False,5,12.0,1,2,2,1,2,56,56,75,0
T1,account:fe1da3fa-4bc7-4a3f-8636-21c8e00176dc,fe1da3fa-4bc7-4a3f-8636-21c8e00176dc,False,0,0.0,0,0,0,0,0,0,0,22,20
T1,account:4c541330-9f6f-4d50-bc2a-5ab401e23985,4c541330-9f6f-4d50-bc2a-5ab401e23985,False,3,3.0,1,1,1,1,1,32,32,76,0
T1,account:410650da-207f-43bf-a4ee-810ab2b69ca8,410650da-207f-43bf-a4ee-810ab2b69ca8,False,3,3.0,1,1,1,1,0,28,28,23,0
T1,account:07b5f1ff-235b-4f15-bd01-084ae65b5d23,07b5f1ff-235b-4f15-bd01-084ae65b5d23,False,6,9.0,2,2,2,2,2,57,57,17,0
T1,account:3e8818bb-38d6-4ccc-a619-3db5da8da7e8,3e8818bb-38d6-4ccc-a619-3db5da8da7e8,False,5,15.0,1,1,3,1,1,69,70,82,0
T1,account:dacdda1d-5a2b-4bd4-9f4e-3a4f10f5f98d,dacdda1d-5a2b-4bd4-9f4e-3a4f10f5f98d,False,4,9.0,1,2,1,1,2,26,26,50,0
T1,account:f32aa0ea-0104-4946-b074-81652fa44acb,f32aa0ea-0104-4946-b074-81652fa44acb,False,5,9.0,2,1,2,2,1,49,49,94,0
T1,account:c3bd6bd2-9e74-4367-b1ab-9f1ca5c46f7a,c3bd6bd2-9e74-4367-b1ab-9f1ca5c46f7a,False,8,15.0,3,2,3,3,2,75,75,94,0
T1,account:254f269c-c701-49ed-b753-ee3dc5da7edd,254f269c-c701-49ed-b753-ee3dc5da7edd,False,4,6.0,1,1,2,1,1,53,53,28,0
T1,account:8bd44521-0be4-4d34-950b-72b263178713,8bd44521-0be4-4d34-950b-72b263178713,False,6,18.0,2,2,2,2,2,58,59,82,0
T1,account:dc96c8e6-ceb0-4d54-b975-fed976d091f1,dc96c8e6-ceb0-4d54-b975-fed976d091f1,False,6,21.0,2,1,3,2,1,63,67,28,0
T1,account:552551ff-a125-4f6a-99ec-da2717bbce5b,552551ff-a125-4f6a-99ec-da2717bbce5b,False,3,9.0,1,1,1,1,1,25,25,15,0
T1,account:ffb6dacb-fd34-429b-9c65-30b9b827873f,ffb6dacb-fd34-429b-9c65-30b9b827873f,False,3,9.0,1,1,1,1,1,30,30,17,0
T1,account:2d44fb66-7407-48be-beed-08990fed2c24,2d44fb66-7407-48be-beed-08990fed2c24,False,5,15.0,2,1,2,2,1,55,56,77,0
T1,account:04a0a209-cafb-4c3b-b61e-f93f7ac58505,04a0a209-cafb-4c3b-b61e-f93f7ac58505,False,7,15.0,1,2,4,1,2,109,109,23,0
T1,account:ef71877e-c274-4046-9e81-2bcc19de6594,ef71877e-c274-4046-9e81-2bcc19de6594,False,6,6.0,2,2,2,2,1,57,58,17,0
T1,account:4194178e-d229-448d-967c-cd5871d4f9d1,4194178e-d229-448d-967c-cd5871d4f9d1,False,9,30.0,2,2,5,2,2,106,108,78,0
T1,account:566b7aaa-aacd-4ec2-9392-23c7454a3a90,566b7aaa-aacd-4ec2-9392-23c7454a3a90,False,7,12.0,1,2,4,1,2,92,93,50,0
T1,account:275bb5c3-6e07-4d18-9db9-641baa424b8c,275bb5c3-6e07-4d18-9db9-641baa424b8c,False,7,9.0,2,3,2,2,3,59,60,71,0
T1,account:083f2dd2-1661-44dc-99d0-c0e5a9a99358,083f2dd2-1661-44dc-99d0-c0e5a9a99358,False,3,3.0,1,1,1,1,1,29,31,23,0
T1,account:e586722f-3ee3-441f-bfcd-ac1ad55125f1,e586722f-3ee3-441f-bfcd-ac1ad55125f1,False,4,6.0,2,1,1,2,1,25,25,94,0
T1,account:80b46f88-abfe-4f73-a245-ef73896256e5,80b46f88-abfe-4f73-a245-ef73896256e5,False,0,0.0,0,0,0,0,0,0,0,24,21
T1,account:226aac9f-3fc8-44dd-8da0-e5dd2eee37c6,226aac9f-3fc8-44dd-8da0-e5dd2eee37c6,False,4,15.0,1,1,2,1,1,48,49,48,0
T1,account:7ec8c3d8-25df-44ff-9ec5-88011e56f847,7ec8c3d8-25df-44ff-9ec5-88011e56f847,False,5,15.0,2,2,1,2,1,30,30,75,0
T1,account:994f2093-5fdd-4724-876e-8cd28a6e3367,994f2093-5fdd-4724-876e-8cd28a6e3367,False,6,9.0,2,2,2,2,2,64,66,50,0
T1,account:d909e953-4744-4c1d-b833-efe2966ea871,d909e953-4744-4c1d-b833-efe2966ea871,False,5,9.0,1,2,2,1,2,49,49,81,0
T1,account:267ea572-0b00-4c9f-8a22-2f6a882f267e,267ea572-0b00-4c9f-8a22-2f6a882f267e,False,4,6.0,1,2,1,1,2,26,26,48,0
T1,account:4b8aa4b9-616e-41c7-9767-cb5fdaecaa58,4b8aa4b9-616e-41c7-9767-cb5fdaecaa58,False,6,12.0,1,3,2,1,3,52,53,78,0
T1,account:80b504b1-dcc6-40e4-8387-32082911af8d,80b504b1-dcc6-40e4-8387-32082911af8d,False,5,9.0,1,2,2,1,2,42,42,94,0
T1,account:76629641-20e0-48cb-8a4a-74619cb8820a,76629641-20e0-48cb-8a4a-74619cb8820a,False,5,6.0,2,1,2,2,1,63,64,77,0
T1,account:59b230cf-6b2c-4407-9851-8e24c2ea321c,59b230cf-6b2c-4407-9851-8e24c2ea321c,False,3,3.0,1,1,1,1,0,27,27,58,0
T1,account:0c3e13eb-328d-40fd-9c08-8dd300ce2666,0c3e13eb-328d-40fd-9c08-8dd300ce2666,False,3,9.0,1,1,1,1,1,22,22,17,0
T1,account:65e7db0d-5ed0-4013-b8fd-2481fbac39d9,65e7db0d-5ed0-4013-b8fd-2481fbac39d9,False,5,12.0,1,2,2,1,2,59,59,78,0
T1,account:22786f72-20a9-4484-911f-3eeef9361427,22786f72-20a9-4484-911f-3eeef9361427,False,4,12.0,1,2,1,1,1,32,32,68,0
T1,account:ab5725ea-706f-43e0-9c13-a1d4e4df1794,ab5725ea-706f-43e0-9c13-a1d4e4df1794,False,3,3.0,1,1,1,1,1,28,29,15,0
T1,account:a10b1025-4a57-40be-9eba-8c38ce41ab4e,a10b1025-4a57-40be-9eba-8c38ce41ab4e,False,5,12.0,1,1,3,1,1,68,68,23,0
T1,account:2aa25485-2e5b-4ffb-ba40-78b1e888086c,2aa25485-2e5b-4ffb-ba40-78b1e888086c,False,5,15.0,1,2,2,1,2,37,37,50,0
T1,account:a5e619dd-af64-4e28-b930-3fea1d8d6e62,a5e619dd-af64-4e28-b930-3fea1d8d6e62,False,5,6.0,2,1,2,2,1,56,56,17,0
T1,account:15469b94-0f42-453b-9cd1-88eef7c04977,15469b94-0f42-453b-9cd1-88eef7c04977,False,6,6.0,2,2,2,2,2,55,55,73,0
T1,account:c52f8dc8-1552-4728-967c-825443b6088d,c52f8dc8-1552-4728-967c-825443b6088d,False,7,9.0,2,2,3,2,2,57,59,17,0
T1,account:490b7d43-362b-498c-8e61-e0fdbd980435,490b7d43-362b-498c-8e61-e0fdbd980435,False,4,6.0,1,1,2,1,1,47,47,73,0
T1,account:1fd8c9a1-b9b0-434e-8a26-07bb24c7bc34,1fd8c9a1-b9b0-434e-8a26-07bb24c7bc34,False,5,9.0,1,2,2,1,2,54,55,76,0
T1,account:5e784399-14da-4e0f-ab8c-dc54b06b2dfb,5e784399-14da-4e0f-ab8c-dc54b06b2dfb,False,5,12.0,1,2,2,1,2,44,45,94,0
T1,account:92d2f155-ea52-4a6f-bb22-c0622786fb6f,92d2f155-ea52-4a6f-bb22-c0622786fb6f,False,4,6.0,1,1,2,1,1,53,53,81,0
T1,account:4f1c69b2-9508-4ddd-b138-790c3d967787,4f1c69b2-9508-4ddd-b138-790c3d967787,False,4,6.0,1,1,2,1,1,42,42,78,0
T1,account:1f65a9bb-6fb5-425d-917d-5c575a8a79d3,1f65a9bb-6fb5-425d-917d-5c575a8a79d3,False,4,12.0,1,2,1,1,2,34,34,33,0
T1,account:3fbd3478-e314-4d37-b575-eb3a38c4f4c9,3fbd3478-e314-4d37-b575-eb3a38c4f4c9,False,3,3.0,1,1,1,1,1,18,18,82,0
T1,account:4bd889b2-4fac-4475-9d16-6ed488ea0cb4,4bd889b2-4fac-4475-9d16-6ed488ea0cb4,False,5,12.0,2,1,2,2,1,52,52,78,0
T1,account:66b4a881-0981-4697-97ce-35e1b3b2ab42,66b4a881-0981-4697-97ce-35e1b3b2ab42,False,4,9.0,1,1,2,1,1,50,50,76,0
T1,account:82139c08-355c-4f81-bcc5-798254420c9b,82139c08-355c-4f81-bcc5-798254420c9b,False,3,3.0,1,1,1,1,1,23,23,63,0
T1,account:49459b09-3b4b-4ba3-bc4b-3fe51abf85a3,49459b09-3b4b-4ba3-bc4b-3fe51abf85a3,False,4,12.0,2,1,1,2,1,34,34,77,0
T1,account:b531ae93-2e96-4ef8-8168-8762ce1f9d5b,b531ae93-2e96-4ef8-8168-8762ce1f9d5b,False,3,3.0,1,1,1,1,1,35,36,28,0
